Date,Open,High,Low,Close,Adj Close,Volume
2019-01-02,65.7300033569336,65.7300033569336,64.25,64.5999984741211,61.39503860473633,1058300
2019-01-03,64.38999938964844,64.5999984741211,63.13999938964844,63.22999954223633,60.0930061340332,870000
2019-01-04,63.599998474121094,64.05000305175781,63.41999816894531,63.720001220703125,60.55870056152344,791600
2019-01-07,63.68000030517578,63.709999084472656,62.91999816894531,63.13999938964844,60.00748062133789,854000
2019-01-08,63.439998626708984,64.13999938964844,62.95000076293945,63.189998626708984,60.05500030517578,1162800
2019-01-09,63.22999954223633,63.939998626708984,63.209999084472656,63.79999923706055,60.63473129272461,821400
2019-01-10,63.650001525878906,64.75,63.45000076293945,64.72000122070312,61.509090423583984,658000
2019-01-11,64.76000213623047,65.2300033569336,64.43000030517578,65.13999938964844,61.90824508666992,495100
2019-01-14,65.22000122070312,65.54000091552734,64.97000122070312,65.47000122070312,62.22188186645508,505600
2019-01-15,65.5999984741211,66.22000122070312,65.4800033569336,65.80999755859375,62.545013427734375,553700
2019-01-16,65.8499984741211,66.8499984741211,65.79000091552734,66.80999755859375,63.495399475097656,845900
2019-01-17,66.52999877929688,67.22000122070312,66.52999877929688,67.02999877929688,63.70448303222656,480200
2019-01-18,67.18000030517578,67.88999938964844,67.12000274658203,67.5199966430664,64.17018127441406,562700
2019-01-21,67.47000122070312,67.4800033569336,66.9000015258789,66.9800033569336,63.65696334838867,133700
2019-01-22,66.94000244140625,67.7699966430664,66.87999725341797,67.72000122070312,64.36026000976562,467900
2019-01-23,67.8499984741211,68.37999725341797,67.8499984741211,68.27999877929688,64.89247131347656,566900
2019-01-24,68.19999694824219,68.44000244140625,67.9800033569336,68.02999877929688,64.65487670898438,412200
2019-01-25,67.7699966430664,67.80000305175781,66.52999877929688,67.55000305175781,64.19868469238281,432700
2019-01-28,67.3499984741211,67.68000030517578,67.16000366210938,67.58999633789062,64.23670196533203,327600
2019-01-29,67.58999633789062,68.25,67.4800033569336,68.16000366210938,64.77842712402344,379500
2019-01-30,68.13999938964844,68.41000366210938,67.87999725341797,68.18000030517578,64.79743957519531,289700
