Close,Close,Close,Volume,Volume,Volume
CIX.TO,L.TO,SHOP.TO,CIX.TO,L.TO,SHOP.TO
19.149999618530273,74.25,519.510009765625,580500,523300,299200
19.079999923706055,74.22000122070312,501.70001220703125,392600,469000,240700
19.059999465942383,74.5,472.04998779296875,320400,415800,453100
18.969999313354492,73.94000244140625,442.9800109863281,515900,484700,315000
19.139999389648438,72.6500015258789,458.2799987792969,830400,857200,374100
19.25,72.23999786376953,471.1000061035156,460700,914200,301500
19.299999237060547,72.44000244140625,449.2300109863281,389100,638800,316800
19.360000610351562,71.91999816894531,447.4800109863281,273800,582400,234700
19.489999771118164,72.20999908447266,435.6700134277344,460500,528500,294800
19.469999313354492,73.19000244140625,432.79998779296875,324700,721600,238100
19.389999389648438,73.2699966430664,430.6499938964844,300800,621000,151800
19.469999313354492,74.87999725341797,423.1300048828125,921100,1769400,483800
19.3799991607666,75.05000305175781,415.5,272400,639500,195900
19.15999984741211,75.7699966430664,390.7200012207031,525900,518500,459200
19.15999984741211,75.68000030517578,417.5400085449219,389700,449900,352500
19.459999084472656,75.05999755859375,415.7200012207031,1626300,416500,212800
19.3700008392334,74.75,404.8999938964844,721500,390800,187900
19.329999923706055,75.45999908447266,412.29998779296875,383900,463100,255700
18.90999984741211,74.80999755859375,414.1600036621094,779100,413800,234600
18.68000030517578,74.87999725341797,412.8699951171875,391500,358800,154800
18.530000686645508,75.19999694824219,434.1600036621094,403500,474500,227200
18.510000228881836,74.8499984741211,435.5299987792969,298400,424100,185500
18.59000015258789,75.11000061035156,433.989990234375,257300,317700,137600
18.43000030517578,74.02999877929688,414.3900146484375,390100,546600,190000
18.559999465942383,74.1500015258789,418.6499938964844,245600,659800,123000
18.649999618530273,73.43000030517578,431.239990234375,233100,591200,181000
18.860000610351562,73.01000213623047,434.9800109863281,371700,428000,278600
18.84000015258789,72.5999984741211,456.9100036621094,400200,446100,278900
19.139999389648438,71.62000274658203,426.94000244140625,380000,716200,170700
18.90999984741211,71.5,435.6000061035156,378500,528200,142400
19.09000015258789,71.22000122070312,412.1600036621094,437500,284800,229100
19.059999465942383,71.41999816894531,418.0400085449219,271200,455500,229600
19.149999618530273,70.7699966430664,392.0199890136719,417400,613100,249500
19.059999465942383,69.8499984741211,388.2099914550781,255700,595400,160200
19.1299991607666,69.22000122070312,422.3399963378906,284700,785600,294100
19.170000076293945,69.5999984741211,414.5799865722656,209100,1068100,141400
19.280000686645508,69.80000305175781,422.75,815300,309600,157900
19.260000228881836,69.68000030517578,409.3599853515625,382500,592800,233800
19.25,70.1500015258789,419.9100036621094,301200,201900,136000
19.170000076293945,70.23999786376953,413.0,366000,448500,151500
19.260000228881836,69.9000015258789,416.19000244140625,452700,428700,114200
19.940000534057617,69.11000061035156,405.2300109863281,592100,504400,238200
19.8799991607666,68.97000122070312,389.1499938964844,256400,444100,234900
20.200000762939453,69.79000091552734,388.989990234375,509700,373700,196900
20.350000381469727,70.29000091552734,376.5400085449219,362300,376700,210300
20.84000015258789,70.5999984741211,393.75,449400,312200,194500
20.639999389648438,70.30999755859375,401.4100036621094,389500,417700,160200
20.93000030517578,70.30999755859375,404.8999938964844,571800,475500,144000
21.100000381469727,70.86000061035156,416.2799987792969,398800,451200,254600
20.969999313354492,69.27999877929688,413.80999755859375,381400,548700,132800
20.889999389648438,69.68000030517578,413.19000244140625,407400,814900,107200
21.1299991607666,70.19000244140625,426.6600036621094,265300,623500,234600
21.0,70.26000213623047,419.6499938964844,800400,937100,160300
20.829999923706055,70.47000122070312,421.760009765625,333800,517300,167200
20.860000610351562,70.73999786376953,419.8599853515625,232000,512600,131700
20.75,70.55000305175781,418.260009765625,291700,518300,130600
20.809999465942383,71.01000213623047,421.8500061035156,502000,476000,131700
20.8799991607666,71.5999984741211,443.57000732421875,1125400,1428200,364700
20.809999465942383,71.68000030517578,453.19000244140625,1068400,550400,226300
20.84000015258789,72.02999877929688,454.0,180800,307600,39200
20.920000076293945,71.5999984741211,445.45001220703125,333900,474700,128200
20.709999084472656,71.83999633789062,440.2099914550781,506600,844000,265800
20.979999542236328,72.05000305175781,466.4200134277344,958900,505800,248600
20.899999618530273,71.55000305175781,490.7699890136719,545400,460200,330000
21.059999465942383,71.73999786376953,479.25,340400,409100,212100
21.979999542236328,72.0999984741211,483.3500061035156,559200,297500,169500
21.899999618530273,71.95999908447266,489.94000244140625,456700,233800,259900
21.6299991607666,71.9000015258789,487.0400085449219,308700,581200,185000
21.540000915527344,71.69000244140625,491.7099914550781,742500,518000,167800
21.549999237060547,70.22000122070312,489.6099853515625,877600,1054100,227500
21.610000610351562,69.25,508.42999267578125,1182400,620200,312800
21.780000686645508,69.41999816894531,517.4199829101562,624900,292600,222000
21.90999984741211,69.30000305175781,510.8500061035156,495800,508200,252400
21.579999923706055,68.77999877929688,520.5599975585938,695900,583800,391200
21.770000457763672,67.66000366210938,516.0599975585938,964800,548600,178900
21.959999084472656,67.9000015258789,513.219970703125,1283600,1186800,715500
21.809999465942383,67.68000030517578,511.6199951171875,242600,213300,243900
21.959999084472656,67.66999816894531,525.3900146484375,152000,108600,125200
21.889999389648438,67.77999877929688,534.760009765625,1489400,144900,156400
21.770000457763672,67.33000183105469,517.7899780273438,257500,240400,162000
21.709999084472656,67.0,516.2999877929688,276400,213100,153200
22.0,66.75,530.0700073242188,282200,294400,196600
22.389999389648438,67.01000213623047,525.0700073242188,690000,405000,205700
22.40999984741211,66.70999908447266,535.0399780273438,596000,348500,347300
22.459999084472656,67.22000122070312,539.030029296875,284000,357400,296500
22.649999618530273,67.56999969482422,545.02001953125,459700,498400,656800
22.8700008392334,67.88999938964844,561.5700073242188,454500,330100,344400
23.0,67.8499984741211,560.9000244140625,354400,365200,225100
23.100000381469727,66.98999786376953,575.1400146484375,1173600,564800,274800
23.170000076293945,66.97000122070312,576.3099975585938,496200,503300,325800
23.0,67.31999969482422,585.6400146484375,681800,380000,353900
23.040000915527344,68.05000305175781,588.2999877929688,473700,444900,306900
23.149999618530273,68.37999725341797,594.5700073242188,301900,321500,219200
23.280000686645508,68.55000305175781,596.969970703125,339400,180900,56500
23.190000534057617,68.79000091552734,608.760009765625,462500,407600,270400
23.280000686645508,69.08999633789062,610.3099975585938,352200,474300,309500
23.270000457763672,68.94999694824219,615.8800048828125,242000,402600,340600
23.170000076293945,68.93000030517578,611.8400268554688,172400,237700,242400
23.040000915527344,69.66999816894531,594.8699951171875,253500,369200,266000
23.5,69.26000213623047,615.4199829101562,490500,448800,231800
23.3799991607666,69.48999786376953,622.8200073242188,405000,420200,247500
23.459999084472656,69.73999786376953,628.8900146484375,438400,424700,234600
23.190000534057617,69.23999786376953,616.3300170898438,677100,345000,286500
23.59000015258789,69.19000244140625,623.77001953125,599200,297700,304700
23.65999984741211,69.54000091552734,644.72998046875,293400,370900,333800
24.350000381469727,69.81999969482422,632.219970703125,553500,411600,307700
24.389999389648438,70.58999633789062,628.969970703125,467000,305100,352600
24.200000762939453,70.4000015258789,636.8900146484375,314200,336200,275200
24.209999084472656,70.94999694824219,654.530029296875,283000,219900,208600
24.389999389648438,70.73999786376953,655.4600219726562,313700,248500,390700
24.360000610351562,70.61000061035156,705.9000244140625,1096400,397300,418500
24.360000610351562,70.83999633789062,706.3800048828125,485900,319400,292800
25.09000015258789,71.08999633789062,704.1799926757812,1133600,203100,211800
25.479999542236328,71.08000183105469,709.8400268554688,658100,274200,569100
25.110000610351562,71.08999633789062,718.6599731445312,653700,545300,285700
25.459999084472656,69.91999816894531,711.0399780273438,529600,518700,435500
25.31999969482422,70.1500015258789,686.5700073242188,652100,618400,289800
24.719999313354492,70.0,652.989990234375,495500,449300,392900
24.139999389648438,69.76000213623047,620.3699951171875,678000,703200,404300
23.56999969482422,69.68000030517578,627.1799926757812,1459400,742400,305500
23.280000686645508,69.3499984741211,617.6400146484375,922500,488600,341700
22.290000915527344,66.5,623.219970703125,1781000,1795000,999300
22.770000457763672,67.36000061035156,651.75,760200,1429500,593300
22.530000686645508,69.1500015258789,637.6500244140625,924700,1310600,648400
22.65999984741211,71.58000183105469,686.77001953125,488000,953800,389800
22.299999237060547,71.87000274658203,669.010009765625,553900,924100,380100
21.719999313354492,72.3499984741211,633.2899780273438,332800,1057500,463100
19.440000534057617,67.11000061035156,571.2100219726562,991400,1614300,703800
19.59000015258789,67.97000122070312,618.7899780273438,1717000,1482400,639500
18.84000015258789,66.63999938964844,580.8300170898438,1181100,1540200,623400
15.399999618530273,59.470001220703125,527.7100219726562,1658700,1927200,658700
16.93000030517578,66.48999786376953,546.469970703125,1192900,2087900,662400
15.239999771118164,64.5999984741211,458.5199890136719,1127100,1700700,452500
14.170000076293945,69.75,500.45001220703125,1452500,2125600,486500
13.0,67.29000091552734,498.55999755859375,1379200,1785700,486200
12.6899995803833,66.80000305175781,482.1000061035156,1313300,1549600,400300
13.079999923706055,66.75,495.45001220703125,2872300,2148200,779900
11.449999809265137,59.70000076293945,542.3200073242188,1256600,1196400,355700
12.579999923706055,63.63999938964844,628.4000244140625,1008800,1113800,395800
13.09000015258789,67.20999908447266,634.47998046875,1616900,1099400,371200
13.850000381469727,68.5999984741211,631.969970703125,999800,907200,391300
13.380000114440918,67.22000122070312,590.0,1763400,630400,408700
13.180000305175781,69.13999938964844,611.52001953125,1549700,770800,192700
13.970000267028809,72.55000305175781,589.6199951171875,1117300,1283600,427000
12.4399995803833,71.97000122070312,546.2100219726562,689900,1519000,312200
12.460000038146973,71.01000213623047,493.2300109863281,1008800,816000,468200
11.170000076293945,72.4800033569336,504.5199890136719,2114700,770000,202400
12.550000190734863,75.44000244140625,553.9400024414062,1225000,1095100,233000
12.899999618530273,75.22000122070312,530.4299926757812,876000,1135500,280100
13.350000381469727,74.69000244140625,581.9600219726562,563400,712400,290800
13.6899995803833,71.97000122070312,584.719970703125,825300,1156800,474600
12.609999656677246,72.58999633789062,620.510009765625,832400,532700,209600
13.5600004196167,73.16999816894531,690.3300170898438,764400,689500,345600
12.869999885559082,72.83000183105469,700.5,870300,801900,271500
13.539999961853027,73.47000122070312,741.4199829101562,890300,602600,316600
13.970000267028809,73.93000030517578,831.52001953125,844200,755300,504800
14.180000305175781,74.72000122070312,887.5599975585938,796800,445800,499100
13.880000114440918,72.88999938964844,831.030029296875,684400,669300,573400
13.789999961853027,74.94999694824219,887.969970703125,730100,832000,413700
13.800000190734863,74.31999969482422,871.3200073242188,541000,570200,339500
13.670000076293945,74.5,908.6099853515625,507200,568000,331300
14.170000076293945,75.0,883.8300170898438,1694300,501400,231600
14.75,73.37000274658203,886.4299926757812,1037500,1027800,293800
15.380000114440918,70.55000305175781,888.4199829101562,790200,1069300,128600
14.789999961853027,68.5,882.780029296875,1123200,1407100,285100
14.270000457763672,68.08000183105469,863.1400146484375,429400,454700,163100
13.9399995803833,67.7699966430664,928.9600219726562,579000,528600,284400
13.859999656677246,68.83999633789062,967.25,518800,932200,380900
13.649999618530273,68.58999633789062,1034.4200439453125,690500,620900,351400
14.079999923706055,67.41000366210938,1016.3099975585938,1048200,593800,265400
14.630000114440918,69.26000213623047,989.0599975585938,857900,446600,195400
14.5,71.69000244140625,1050.02001953125,719900,637000,247000
14.199999809265137,70.0999984741211,1053.5899658203125,1072700,543400,391000
13.90999984741211,68.05000305175781,1069.6700439453125,980200,511300,500500
14.75,68.13999938964844,1059.5,1348500,411200,167300
14.369999885559082,67.37999725341797,1082.9300537109375,1147000,557500,192300
15.079999923706055,68.69999694824219,1049.3299560546875,791200,679400,325400
15.600000381469727,67.5,1077.0,1685300,746000,219500
15.779999732971191,66.83999633789062,1118.219970703125,457800,719400,288300
15.350000381469727,66.4000015258789,1154.3199462890625,480900,755100,172100
15.609999656677246,66.83999633789062,1187.97998046875,224300,235700,120300
16.360000610351562,66.93000030517578,1057.3699951171875,533400,826600,360300
16.6299991607666,66.73999786376953,1032.280029296875,731600,1170900,587300
16.450000762939453,68.19999694824219,1027.489990234375,884200,724700,486800
16.31999969482422,68.16000366210938,1044.969970703125,1689900,1099000,259600
16.3799991607666,67.0,1030.22998046875,449600,428200,103800
16.6299991607666,67.58000183105469,1054.199951171875,732200,573800,142600
17.360000610351562,67.95999908447266,1029.3299560546875,830500,587200,123800
17.350000381469727,67.08999633789062,992.5499877929688,502000,612600,188500
18.079999923706055,67.45999908447266,978.3200073242188,628800,707400,191000
17.969999313354492,66.30999755859375,975.75,553100,987000,296000
18.030000686645508,65.98999786376953,992.9199829101562,573900,629700,265600
17.15999984741211,66.80000305175781,994.7000122070312,774100,849600,195900
16.59000015258789,65.51000213623047,988.02001953125,714700,870800,326200
16.809999465942383,66.44000244140625,1009.22998046875,829100,1325400,268900
16.670000076293945,66.18000030517578,1093.3699951171875,407700,745500,462500
16.940000534057617,66.66999816894531,1093.27001953125,493100,847500,223800
16.889999389648438,65.91999816894531,1109.8399658203125,322300,814100,223200
17.1200008392334,66.2699966430664,1174.97998046875,701800,405200,286300
17.239999771118164,67.1500015258789,1204.739990234375,1953700,2949900,939700
17.229999542236328,66.54000091552734,1225.0,843900,983300,279500
17.290000915527344,65.20999908447266,1234.0,753400,1269000,364100
16.920000076293945,66.12999725341797,1220.969970703125,684700,1053000,192500
17.15999984741211,66.62999725341797,1251.010009765625,693600,465200,165900
16.950000762939453,65.33999633789062,1242.5899658203125,598400,495400,190700
17.030000686645508,67.19999694824219,1263.0400390625,927600,735300,197600
17.270000457763672,66.11000061035156,1289.77001953125,1194000,684600,195000
17.25,66.58999633789062,1397.6099853515625,803900,684000,206500
17.100000381469727,66.70999908447266,1388.0,294600,237500,45800
17.469999313354492,67.48999786376953,1334.8199462890625,308400,448300,222500
17.940000534057617,67.30999755859375,1376.489990234375,562400,372400,226300
18.100000381469727,66.88999938964844,1372.8800048828125,556200,354800,94400
17.860000610351562,66.86000061035156,1412.7900390625,516900,292000,217400
17.940000534057617,67.43000030517578,1402.4100341796875,473000,327900,149700
17.639999389648438,68.0999984741211,1315.1400146484375,563500,442700,335600
17.75,68.41999816894531,1325.1600341796875,597200,669100,392100
18.09000015258789,69.36000061035156,1295.300048828125,621500,558400,321000
17.799999237060547,69.5999984741211,1255.5,519300,271100,176300
17.989999771118164,70.3499984741211,1261.3499755859375,444300,368000,184900
17.93000030517578,70.16999816894531,1368.0,837800,282500,168100
17.75,68.79000091552734,1280.800048828125,693400,449500,231600
18.18000030517578,68.41999816894531,1282.4000244140625,601500,400200,131100
18.219999313354492,69.45999908447266,1244.4599609375,768800,665200,224400
18.209999084472656,69.12999725341797,1247.010009765625,246700,357400,149900
18.450000762939453,69.25,1305.25,931900,222400,127300
18.739999771118164,68.80000305175781,1308.949951171875,827800,312800,223600
18.75,69.79000091552734,1401.22998046875,510300,687200,336100
18.709999084472656,70.0,1412.97998046875,381800,342000,170900
18.40999984741211,69.48999786376953,1369.780029296875,472500,360500,197200
18.43000030517578,69.7699966430664,1435.56005859375,579900,483900,218000
18.950000762939453,69.9000015258789,1453.6199951171875,501900,297500,185900
19.06999969482422,69.97000122070312,1446.5999755859375,554700,446200,110600
19.190000534057617,69.80999755859375,1408.0400390625,340000,289600,152500
19.31999969482422,69.52999877929688,1343.0799560546875,314900,509200,360000
19.389999389648438,70.19999694824219,1295.6300048828125,504100,710000,202200
19.530000686645508,70.3499984741211,1311.6400146484375,423500,647400,169300
19.5,70.7300033569336,1322.510009765625,345100,611900,127200
19.200000762939453,70.79000091552734,1308.3599853515625,461400,696700,165900
19.309999465942383,70.70999908447266,1336.030029296875,388800,433800,126100
19.06999969482422,71.0,1348.6099853515625,504600,429400,148700
19.1299991607666,70.9000015258789,1335.1199951171875,322300,688800,127800
19.0,70.75,1370.1400146484375,514000,462900,145700
18.850000381469727,71.0999984741211,1346.760009765625,320800,688900,125300
19.1299991607666,71.12999725341797,1320.9300537109375,275700,555500,154100
19.059999465942383,70.33000183105469,1365.1099853515625,494300,382100,183700
19.229999542236328,69.68000030517578,1434.4100341796875,393600,605100,274600
19.049999237060547,69.80999755859375,1380.199951171875,365500,374600,213700
18.829999923706055,68.4000015258789,1362.4300537109375,363000,422700,176800
18.520000457763672,67.41000366210938,1393.22998046875,1221800,854100,377800
18.950000762939453,66.88999938964844,1487.02001953125,665400,763900,317800
18.969999313354492,68.5999984741211,1401.719970703125,352700,826700,329700
18.520000457763672,67.97000122070312,1330.1500244140625,356200,607000,326200
18.34000015258789,66.77999877929688,1270.0,838800,778200,451200
17.799999237060547,66.80000305175781,1214.47998046875,839200,1664300,328400
18.09000015258789,68.55000305175781,1250.260009765625,402200,640000,206800
17.790000915527344,68.41000366210938,1233.8800048828125,587800,537300,165700
18.059999465942383,68.22000122070312,1207.530029296875,556800,626500,199100
