Date,Open,High,Low,Close,Adj Close,Volume
2019-01-02,60.970001220703125,61.79999923706055,60.45000076293945,61.04999923706055,57.818450927734375,626700
2019-01-03,60.77000045776367,61.11000061035156,60.369998931884766,60.66999816894531,57.45857238769531,617800
2019-01-04,60.93000030517578,61.290000915527344,60.5099983215332,60.79999923706055,57.58169174194336,444100
2019-01-07,61.0,61.599998474121094,60.470001220703125,61.369998931884766,58.12151336669922,724700
2019-01-08,61.54999923706055,62.09000015258789,61.310001373291016,61.849998474121094,58.57609939575195,601100
2019-01-09,61.86000061035156,62.650001525878906,61.84000015258789,62.47999954223633,59.172760009765625,643000
2019-01-10,62.58000183105469,63.119998931884766,62.36000061035156,62.88999938964844,59.56106185913086,596800
2019-01-11,62.91999816894531,64.16000366210938,62.849998474121094,63.86000061035156,60.479713439941406,668100
2019-01-14,63.849998474121094,64.36000061035156,63.470001220703125,64.06999969482422,60.67859649658203,739000
2019-01-15,64.19000244140625,64.88999938964844,64.19000244140625,64.62000274658203,61.199485778808594,567600
2019-01-16,64.68000030517578,64.7300033569336,63.90999984741211,64.18000030517578,60.782772064208984,860800
2019-01-17,64.16999816894531,64.7300033569336,63.95000076293945,64.30000305175781,60.89641571044922,738200
2019-01-18,64.41999816894531,64.41999816894531,63.59000015258789,63.630001068115234,60.26188278198242,1073500
2019-01-21,63.7400016784668,64.37000274658203,63.54999923706055,63.70000076293945,60.32818603515625,381400
2019-01-22,63.849998474121094,64.01000213623047,63.40999984741211,63.93000030517578,60.54601287841797,593200
2019-01-23,63.790000915527344,64.52999877929688,63.38999938964844,63.439998626708984,60.081939697265625,799400
2019-01-24,63.560001373291016,64.13999938964844,63.2400016784668,63.27000045776367,59.92094039916992,815500
2019-01-25,63.65999984741211,64.0,62.66999816894531,63.20000076293945,59.85464859008789,547300
2019-01-28,63.09000015258789,63.790000915527344,62.900001525878906,63.560001373291016,60.195594787597656,383600
2019-01-29,63.43000030517578,63.79999923706055,62.68000030517578,63.40999984741211,60.053531646728516,445000
2019-01-30,63.400001525878906,63.59000015258789,62.66999816894531,63.099998474121094,59.75994110107422,579700
2019-01-31,63.25,63.790000915527344,63.040000915527344,63.630001068115234,60.26188278198242,371800
2019-02-01,63.66999816894531,64.16000366210938,63.40999984741211,63.959999084472656,60.57441711425781,261100
2019-02-04,64.12999725341797,64.55999755859375,63.900001525878906,64.5199966430664,61.10477066040039,331100
2019-02-05,64.61000061035156,66.1500015258789,64.54000091552734,66.05000305175781,62.55377960205078,471800
2019-02-06,66.16000366210938,66.68000030517578,65.72000122070312,66.56999969482422,63.0462646484375,394600
2019-02-07,66.55000305175781,66.83000183105469,65.94999694824219,66.54000091552734,63.01784896850586,382200
2019-02-08,66.55000305175781,66.8499984741211,66.0999984741211,66.62999725341797,63.10307693481445,248300
2019-02-11,66.9800033569336,67.01000213623047,66.31999969482422,66.36000061035156,62.84737777709961,398600
2019-02-12,66.36000061035156,67.33000183105469,66.2699966430664,66.95999908447266,63.415618896484375,456700
2019-02-13,66.94999694824219,67.13999938964844,66.48999786376953,66.5199966430664,62.99892044067383,296700
2019-02-14,66.5199966430664,67.33999633789062,66.01000213623047,66.8499984741211,63.31144332885742,614900
2019-02-15,66.76000213623047,67.16999816894531,66.5,66.72000122070312,63.188323974609375,472100
2019-02-19,66.87999725341797,66.87999725341797,66.18000030517578,66.69000244140625,63.15991973876953,349800
2019-02-20,66.69999694824219,67.18000030517578,66.48999786376953,66.54000091552734,63.01784896850586,469000
2019-02-21,64.97000122070312,65.9000015258789,63.0099983215332,65.5,62.03290557861328,1305100
2019-02-22,64.25,65.55999755859375,63.959999084472656,64.08999633789062,60.69753646850586,995000
2019-02-25,64.25,65.48999786376953,64.25,64.94999694824219,61.51200866699219,712700
2019-02-26,64.76000213623047,65.62999725341797,64.70999908447266,65.41000366210938,61.94767379760742,625300
2019-02-27,65.02999877929688,65.83000183105469,65.02999877929688,65.63999938964844,62.165489196777344,501100
2019-02-28,65.54000091552734,66.05000305175781,65.2300033569336,65.54000091552734,62.07078170776367,713500
2019-03-01,65.66000366210938,65.9800033569336,64.79000091552734,64.88999938964844,61.4551887512207,482400
2019-03-04,64.87000274658203,65.61000061035156,64.86000061035156,65.31999969482422,61.8624382019043,435400
2019-03-05,65.37999725341797,65.5999984741211,64.72000122070312,64.7699966430664,61.3415412902832,490500
2019-03-06,64.87999725341797,65.05000305175781,64.63999938964844,64.97000122070312,61.530948638916016,468500
