Date,Open,High,Low,Close,Adj Close,Volume,SMA5,SMM5,SMA20,SMM20,SMA50,SMM50,mfi5,mfi20,mfi50,mom5,mom20,mom50,rsi5,rsi20,rsi50,chaikin5,chaikin20,chaikin50,obv,adl,adx5,adx20,adx50,stoch,Volume1
2019-01-16,94.08999633789062,94.9499969482422,93.86000061035156,94.88999938964844,82.6756820678711,1582000,93.31200103759765,92.81999969482422,,,,,100.0,,,3.0,,,95.29107971173308,88.63030986728981,87.04397910883554,1950682.8295926703,1950682.8295926703,1950682.8295926703,9855300.0,10598562.80834621,100.0,,,,-0.25018963337547406
2019-01-17,94.75,95.98999786376952,94.75,95.6999969482422,83.38140869140625,1186200,93.95800018310548,93.62000274658205,,,,,100.0,,,3.2299957275390767,,,96.39230213562567,90.06661434261207,88.4571719997082,2067597.8952668859,2067597.8952668859,2067597.8952668859,11041500.0,11229924.617008097,100.0,,,,1.1454223571067272
2019-01-18,96.5,96.97000122070312,96.33000183105467,96.7300033569336,84.27883911132812,2544900,94.7520004272461,94.88999938964844,,,,,100.0,,,3.970001220703111,,,97.36995243939754,91.5033538349021,89.88831629015293,2111268.13791921,2111268.13791921,2111268.13791921,13586400.0,11866164.785808655,100.0,,,,-0.7664348304452041
2019-01-21,96.93000030517578,96.93000030517578,96.06999969482422,96.76000213623048,84.30496978759766,594400,95.54000091552736,95.6999969482422,,,,,91.68826109871372,,,3.940002441406264,,,97.39564616241545,91.54086381210456,89.92543859446552,2039729.0461042542,2039729.0461042542,2039729.0461042542,14180800.0,12225572.134862097,96.21172157075948,,,97.68212868585765,1.3876177658142663
2019-01-22,96.36000061035156,96.6999969482422,95.8499984741211,96.6999969482422,84.25269317626953,1419200,96.15599975585937,96.6999969482422,,,,,72.37457894349419,,,3.0799942016601562,,,95.07335073513026,90.6978054147556,89.25661588802721,2257523.7091896497,2257523.7091896497,2257523.7091896497,12761600.0,13644772.134862097,89.74925548959095,,,96.89293214493931,0.20814543404735053
2019-01-23,96.87000274658205,97.4499969482422,96.25,96.61000061035156,84.17427825927734,1714600,96.5,96.6999969482422,,,,,73.00112583492907,,,1.720001220703125,,,91.00526145616784,89.39798659198148,88.25208480609912,1922512.7696203142,1922512.7696203142,1922512.7696203142,11047000.0,12958936.495326461,86.80622104977085,,,90.15244480539212,-0.15741280765193044
2019-01-24,96.11000061035156,96.9800033569336,96.11000061035156,96.8000030517578,84.33982849121094,1444700,96.72000122070312,96.7300033569336,,,,,55.236467501692545,,,1.1000061035155966,,,91.91790272857267,89.72522852755903,88.53017646742643,1871814.904832963,1871814.904832963,1871814.904832963,12491700.0,13805830.472508458,82.07977543647426,,,92.37990633642293,-0.09302969474631406
2019-01-25,97.08999633789062,97.38999938964844,96.56999969482422,97.23999786376952,84.72317504882812,1310300,96.8220001220703,96.76000213623048,,,,,46.75106690443583,,,0.5099945068359233,,,93.75274645260029,90.4442011787059,89.13776379206442,1938198.7987907603,1938198.7987907603,1938198.7987907603,13802000.0,14636747.368832346,79.9481536642584,,,97.34849579516191,1.8062275814698925
2019-01-28,96.91999816894533,96.93000030517578,96.18000030517578,96.68000030517578,84.23527526855469,3677000,96.80599975585938,96.6999969482422,,,,,31.69663047919485,,,-0.08000183105470171,,,68.876086849867,82.69210390411003,83.40015011066355,2171492.1918726657,2171492.1918726657,2171492.1918726657,10125000.0,15862414.035499012,71.42711855917129,,,88.35103521986717,-0.5164536306771825
2019-01-29,96.75,97.25,96.61000061035156,97.0500030517578,84.55764770507812,1778000,96.8760009765625,96.8000030517578,93.89150047302246,94.25500106811523,,,48.47620003028726,67.0882850414146,,0.3500061035155966,,,74.47076061820914,83.66581721405439,84.09057553626856,2276875.0313098,2276875.0313098,2276875.0313098,11903000.0,16529179.932072856,66.8952936246667,100.0,,93.61031553545924,0.23458942632170987
2019-01-30,97.25,97.7300033569336,97.0999984741211,97.7300033569336,85.1501235961914,2195100,97.10000152587891,97.0500030517578,94.30000076293945,95.29499816894531,,,50.93598655643797,69.22588424956918,,1.1200027465820312,8.170005798339844,,81.93192526348,85.26905516525187,85.24171167962271,2803366.7764390744,2803366.7764390744,2803366.7764390744,14098100.0,18724279.932072856,66.08629778126969,100.0,,100.0,-0.007881189923010345
2019-01-31,96.25,96.63999938964844,95.75,96.18000030517578,84.66595458984375,2177800,96.9760009765625,97.0500030517578,94.67200088500977,95.93999862670898,,,47.63508959624869,66.96060304503553,,-0.620002746582017,7.44000244140625,,44.70494675187454,69.01553989484708,72.9625287699296,2738323.1318472195,2738323.1318472195,2738323.1318472195,11920300.0,18650873.8799872,53.90995116391729,74.83942531379542,,71.29624789308686,-0.47754614748829094
2019-02-01,95.87999725341795,96.44000244140624,95.83999633789062,95.94000244140624,84.4546890258789,1137800,96.71600189208984,96.68000030517578,94.96150093078613,96.06000137329102,,,36.444464649265605,63.73081221838866,,-1.2999954223632812,5.7900009155273295,,41.09134857204919,66.93600199747854,71.33887907605416,2221244.4085194543,2221244.4085194543,2221244.4085194543,10782500.0,17892359.836957805,44.248994369852994,62.27566922869984,,66.60446433400767,0.9896291088064686
2019-02-04,96.16999816894533,96.8499984741211,96.0500030517578,96.72000122070312,85.14132690429688,2263800,96.7240020751953,96.72000122070312,95.3010009765625,96.39500045776367,,,65.49170695944147,70.32860749940576,,0.04000091552734375,6.790000915527344,,55.65386962692664,70.02580260540711,73.308682719812,2290902.5085705277,2290902.5085705277,2290902.5085705277,13046300.0,19420436.17139424,37.8585088294333,49.434282828410616,,73.90177210797853,-0.5487675589716405
2019-02-05,96.7300033569336,97.25,96.61000061035156,97.25,85.60787200927734,1021500,96.76400146484374,96.72000122070312,95.62700080871582,96.64500045776367,,,62.51815028521563,69.67645370198692,,0.1999969482422017,6.519996643066406,,63.34926786286868,71.90373932100638,74.52273513621013,2433993.9453035034,2433993.9453035034,2433993.9453035034,14067800.0,20441936.17139424,35.923377474253634,42.5639706890776,,83.89252294576224,0.22466960352422904
2019-02-06,97.0,97.88999938964844,97.0,97.1999969482422,85.56382751464844,1251000,96.65800018310547,96.72000122070312,95.8925006866455,96.68999862670898,,,57.957420478771404,68.4629315887639,,-0.530006408691392,5.309997558593764,,62.078838258577015,71.45911922814756,74.1978317706729,2051964.1453059874,2051964.1453059874,2051964.1453059874,12816800.0,19753175.168771137,38.068454347740186,40.89021030322634,,67.75688606529975,0.618625099920064
2019-02-07,97.3000030517578,97.48999786376952,96.5,97.13999938964844,85.51102447509766,2024900,96.85,97.13999938964844,96.12600059509278,96.70999908447266,,,58.966777301855416,63.053176451242535,,0.9599990844726562,4.6699981689453125,,60.26612401583367,70.90534840938645,73.80386867306157,1896949.7521226183,1896949.7521226183,1896949.7521226183,10791900.0,20346330.846517183,32.795284474554265,36.5343332489055,,64.95326103232155,-0.49572818410785713
2019-02-08,96.9499969482422,97.1500015258789,96.1500015258789,96.9499969482422,85.34378051757812,1021100,97.0519989013672,97.13999938964844,96.33550033569335,96.72500228881836,,,59.81109825493234,59.88141632669722,,1.009994506835966,4.189994812011719,,54.021735527790405,69.1197789632608,72.55891092661574,1855239.421791792,1855239.421791792,1855239.421791792,9770800.0,20958981.498067506,27.387427580112366,31.59962736202198,,56.07463974274026,0.056213886984624484
2019-02-11,97.1999969482422,97.37000274658205,96.7300033569336,96.9800033569336,85.37018585205078,1078500,97.1039993286133,97.13999938964844,96.54350051879882,96.74500274658203,,,52.43800294927933,58.76373576038207,,0.26000213623046875,4.160003662109375,,54.943331528963206,69.24851350692731,72.63330299455747,1594261.3763440363,1594261.3763440363,1594261.3763440363,10849300.0,20723060.42661337,23.198519075316263,28.475828943829455,,57.47680877309319,1.9321279554937414
2019-02-12,97.16999816894533,98.06999969482422,97.1500015258789,97.81999969482422,86.10962677001953,3162300,97.21799926757814,97.13999938964844,96.75350036621094,96.78000259399414,,,64.44945404949038,61.03817693863756,,0.5699996948242188,4.199996948242173,,73.51777635851315,72.61286296271697,74.60024734193038,1801078.8012499847,1801078.8012499847,1801078.8012499847,14011600.0,22166715.701686762,25.40420147858401,27.89807941786385,,89.22413651356355,-0.6500015811276603
2019-02-13,98.22000122070312,98.4499969482422,97.63999938964844,97.87000274658205,86.15364837646484,1106800,97.3520004272461,97.13999938964844,96.90250053405762,96.875,,,63.868754543940696,60.55281042701346,,0.6700057983398438,2.980003356933608,,74.30594393343274,72.79933342415121,74.7106552819741,1569722.6123108305,1569722.6123108305,1569722.6123108305,15118400.0,21688479.85661106,29.405545973976853,28.220138453778915,,78.51870899195815,0.6802493675460788
2019-02-14,97.6999969482422,97.88999938964844,97.26000213623048,97.3499984741211,85.69589233398438,1859700,97.39400024414063,97.3499984741211,96.98500061035156,96.96500015258789,,,65.07767305440562,55.971140043746125,,0.20999908447265625,1.650001525878892,,53.577490599152874,67.74972455105139,71.41643010343923,909974.2681804523,909974.2681804523,909974.2681804523,13258700.0,20360103.409744505,27.14720551802095,27.217195407346832,,59.25926972483255,-0.15739097703930738
2019-02-15,97.56999969482422,98.5500030517578,97.56999969482422,98.12999725341795,86.38252258300781,1567000,97.63000030517578,97.81999969482422,97.05500030517578,97.0150032043457,,,78.84252705113755,54.73136829818978,,1.1800003051757528,1.3999938964843608,,69.51996740562927,70.93313037218304,73.22354104498113,628501.1987139955,628501.1987139955,628501.1987139955,14825700.0,20583946.61065378,29.926383757916746,27.541319187259187,,84.99980926534452,0.2864071474154435
2019-02-19,98.16999816894533,98.44000244140624,97.9000015258789,98.16000366210938,86.40892791748047,2015800,97.86600036621094,97.87000274658205,97.12500038146973,97.09500122070312,,,80.91856266919193,58.269773708416295,,1.1800003051757812,1.400001525878892,,70.01514304661255,71.04885367865725,73.28982967231755,432457.9016251229,432457.9016251229,432457.9016251229,16841500.0,20509300.009260762,32.148176225663846,27.820521879180422,,86.0714655505969,-0.22001190594304987
2019-02-20,98.1500015258789,99.36000061035156,98.1500015258789,99.0500030517578,87.19237518310547,1572300,98.11200103759765,98.12999725341795,97.24250068664551,97.16999816894531,,,77.24332331816288,62.47520206868959,,1.2300033569335795,2.3500061035155966,,81.28663548909643,74.24964837257912,75.151631190415,556745.9628858641,556745.9628858641,556745.9628858641,18413800.0,21275964.422206745,38.380453244496444,29.219361745501242,,91.41281146311012,0.3611906124785347
2019-02-21,99.12999725341795,99.3000030517578,98.45999908447266,98.47000122070312,86.68181610107422,2140200,98.23200073242188,98.16000366210938,97.33550071716309,97.21999740600586,,,56.35556265274099,56.89799556731643,,0.5999984741210795,1.8600006103515625,,62.230581625044046,69.01540238199019,71.82250065148516,-107530.22279069945,-107530.22279069945,-107530.22279069945,16273600.0,19186732.20996526,43.36405112438383,30.44509824366942,,74.71595711938687,-0.40454163162321277
2019-02-22,98.7699966430664,99.16000366210938,98.4000015258789,98.7300033569336,86.91069030761719,1274400,98.50800170898438,98.47000122070312,97.43200073242187,97.24499893188477,,,74.966850262104,60.750537786723065,,1.3800048828125,1.9300003051757955,,66.6159886461268,70.01291394808992,72.38213453172838,-422811.7832749672,-422811.7832749672,-422811.7832749672,17548000.0,19019051.02942016,46.180524944801974,31.364407983774438,,80.96683631133492,-0.06520715630885121
2019-02-25,99.0,99.54000091552734,98.83999633789062,99.18000030517578,87.30681610107422,1191300,98.71800231933594,98.7300033569336,97.52900085449218,97.29999923706055,,,73.8668107251481,60.64818251963102,,1.0500030517578267,1.9400024414062642,,73.31831447628593,71.67426826473462,73.31802723963645,-524156.95656627417,-524156.95656627417,-524156.95656627417,18739300.0,18985019.822130866,50.44738266140422,32.57195135850309,,89.38051105699768,1.46554184504323
2019-02-26,99.5,101.66000366210938,99.38999938964844,101.66000366210938,89.48994445800781,2937200,99.41800231933594,99.0500030517578,97.77800102233887,97.54000091552734,,,76.70406187406425,70.40813877632934,,3.5,4.980003356933594,,88.80358382430776,78.5638622902997,77.58889272042131,416399.4452110119,416399.4452110119,416399.4452110119,21676500.0,21922219.822130866,57.30197178296278,34.95337832586259,,100.0,-0.41604248944573063
2019-02-27,101.47000122070312,103.0,101.44000244140624,102.94000244140624,90.6166763305664,1715200,100.19600219726561,99.18000030517578,98.07250099182129,97.7750015258789,,,77.21426155388534,70.43704693579672,,3.8899993896484375,5.8899993896484375,,91.85378595227888,81.06588468740418,79.33127281221236,1266964.4398361966,1266964.4398361966,1266964.4398361966,23391700.0,23505486.522705976,63.65188348343952,37.551947846693125,,99.12412303710093,-0.07334421641791045
2019-02-28,102.58999633789062,103.2699966430664,102.1999969482422,102.62000274658205,90.3350067138672,1589400,101.0260025024414,101.66000366210938,98.3170009613037,97.84500122070312,,,100.0,69.98900690426774,,4.1500015258789205,4.889999389648452,,84.64746554675392,78.65008859642133,77.78847582960506,1391027.2048500627,1391027.2048500627,1391027.2048500627,21802300.0,23163857.37555846,68.87244298236632,39.96872201529725,,90.87086597973514,0.29388448471121187
2019-03-01,103.06999969482422,103.38999938964844,102.7699966430664,103.1500015258789,90.8015594482422,2056500,101.91000213623047,102.62000274658205,98.66550102233887,98.0,,,100.0,76.25174304679375,,4.4199981689453125,6.970001220703125,,86.7926621981043,79.70453117721775,78.49527728497162,1463046.2277887836,1463046.2277887836,1463046.2277887836,23858800.0,23628249.56776913,73.11923319355613,42.18952737177513,,96.3964263253217,-0.1799173352783856
2019-03-04,103.20999908447266,103.77999877929688,102.9000015258789,103.29000091552734,90.9247817993164,1686500,102.73200225830078,102.94000244140624,99.03300094604492,98.14500045776367,,,100.0,79.89676394388837,,4.1100006103515625,7.349998474121108,,87.37513424020473,79.9794662701918,78.67815845131204,1298516.259583138,1298516.259583138,1298516.259583138,25545300.0,23436604.16666113,76.75774579726425,44.31278125698262,,92.60938059187094,-0.1111769937740883
2019-03-05,103.3000030517578,103.8000030517578,103.02999877929688,103.63999938964844,91.23290252685548,1499000,103.1280014038086,103.1500015258789,99.37900085449219,98.31500244140625,,,100.0,79.51718818136644,,1.9799957275390625,6.9199981689453125,,88.90433082652764,80.6686111738171,79.1309024862912,1391864.7128336206,1391864.7128336206,1391864.7128336206,27044300.0,24312632.32590656,79.68634165023457,46.25163564911992,,97.55346116650414,0.3178118745830554
2019-03-06,103.95999908447266,104.5999984741211,103.70999908447266,103.91000366210938,91.47057342529295,1975400,103.32200164794922,103.29000091552734,99.71200103759766,98.60000228881836,,,100.0,80.1465103627184,,0.9700012207031392,6.660003662109375,,90.06478577586127,81.19427237055248,79.47399470759564,957491.2683626376,957491.2683626376,957491.2683626376,29019700.0,23225073.480089013,82.66575766902244,48.21879208129343,,90.59952103177736,-0.2171205831730283
2019-03-07,103.8499984741211,104.13999938964844,103.16000366210938,103.58000183105467,91.18008422851562,1546500,103.51400146484374,103.58000183105467,100.03100128173828,98.8900032043457,,,82.33604060495306,75.79027969831556,,0.9599990844726278,6.380004882812472,,77.6565852930938,78.44981252291032,77.87724292818888,622453.8294078931,622453.8294078931,622453.8294078931,27473200.0,23004144.908660397,75.51185037755576,49.201279083612896,,85.49079914394468,0.15874555447785332
2019-03-08,102.7699966430664,103.02999877929688,102.41000366210938,102.83000183105467,90.51986694335938,1792000,103.4500015258789,103.58000183105467,100.3155014038086,99.1150016784668,,,60.83581929067378,76.05866899489666,,-0.31999969482423296,5.690002441406236,,55.81227150152138,72.58068109429277,74.41016600597959,631121.0127594098,631121.0127594098,631121.0127594098,25681200.0,23640024.41249965,61.65819658255227,49.13421881434969,,73.58212762274769,-0.11261160714285712
2019-03-11,102.83999633789062,103.12999725341795,102.5199966430664,102.8499984741211,90.5374526977539,1590200,103.36200103759765,103.58000183105467,100.61050148010254,100.42000198364258,,,60.352073603105765,79.27271720148444,,-0.44000244140625,5.900001525878892,,56.22267886400857,72.6381323979445,74.44112340222577,618763.668463137,618763.668463137,618763.668463137,27271400.0,23770376.499949977,51.449700699088666,49.115387631077375,,72.86820421710547,0.16626839391271542
2019-03-12,102.9800033569336,103.11000061035156,101.66999816894533,101.9499969482422,89.74520874023438,1854600,103.02400054931641,102.8499984741211,100.85900115966797,101.80500030517578,,,40.870259656393785,74.54844074506961,,-1.6900024414062358,4.969993591308608,,36.927186931671706,66.07868625047244,70.52291708137366,196848.22528976575,196848.22528976575,196848.22528976575,25416800.0,22637005.466168776,45.69895101454349,48.15795078162767,,57.25801886676386,0.9035371508681118
2019-03-13,102.13999938964844,102.48999786376952,101.51000213623048,102.06999969482422,89.85083770751953,3530300,102.65599975585937,102.83000183105467,101.07150115966797,102.0099983215332,97.38340072631836,97.16999816894531,15.46022879057044,65.1469509191461,65.52158537633431,-1.8400039672851562,4.25,,40.33979947426983,66.50323706279737,70.73251245356376,166815.90040221065,166815.90040221065,166815.90040221065,28947100.0,23141334.037597362,42.11787680974281,47.11036558634252,100.0,59.19354799014577,-0.7412684474407274
2019-03-14,102.31999969482422,102.77999877929688,102.19000244140624,102.66999816894533,90.37901306152344,913400,102.4739990234375,102.66999816894533,101.31150093078614,102.34500122070312,97.64560073852539,97.21999740600586,25.94946787408952,65.00681965066471,65.89935085899705,-0.9100036621093466,4.799995422363281,13.110000610351577,55.416022804778514,68.57333397290209,71.75707788468864,321617.34289433435,321617.34289433435,321617.34289433435,29860500.0,23714140.20322096,35.77321063803124,46.29321566388735,64.95891521409894,66.4930626841951,4.76702430479527
2019-03-15,102.87999725341795,103.76000213623048,102.6999969482422,103.6999969482422,91.28572082519533,5267600,102.647998046875,102.66999816894533,101.62900085449219,102.64500045776369,97.94480072021484,97.24499893188477,59.32230963736467,72.64025691754455,68.68166252821851,0.8699951171875284,6.349998474121108,14.95999908447267,71.091715727041,71.73031365089143,73.38891684204907,1841978.5194118693,1841978.5194118693,1841978.5194118693,35128100.0,28385359.483902134,34.685250436950454,45.98443577217595,69.63850871367298,82.72549550802871,-0.8112423114891032
2019-03-18,103.6999969482422,104.11000061035156,103.5,104.11000061035156,91.64663696289062,994300,102.89999847412109,102.66999816894533,101.92800102233886,102.75,98.2240007019043,97.29999923706055,57.42568490640726,72.29480901808213,68.65365967971766,1.2600021362304688,5.980003356933608,13.959999084472656,75.3961159894201,72.87218130485091,73.99912853177376,2612850.9138871767,2612850.9138871767,2612850.9138871767,36122400.0,29379659.483902134,35.78525872167224,45.84414286764232,73.0996952605462,84.49371902063567,-0.08407925173488884
2019-03-19,104.13999938964844,104.13999938964844,103.36000061035156,103.54000091552734,91.1448745727539,910700,103.21799926757812,103.54000091552734,102.19700088500977,102.84000015258789,98.49620071411132,97.54000091552734,61.9959830140664,69.12807642589294,69.683652658545,1.590003967285142,5.379997253417969,13.610000610351562,59.89741463084256,68.8051367948187,71.66780323949706,2534645.131941475,2534645.131941475,2534645.131941475,35211700.0,28889283.93125923,34.54289531318901,45.56885338338999,72.2004307596739,65.69583123462994,0.4204458109146809
2019-03-20,103.3000030517578,103.37999725341795,102.4800033569336,102.73999786376952,90.44064331054688,1293600,103.35199890136718,103.54000091552734,102.38150062561036,102.84000015258789,98.73640060424805,97.7750015258789,76.52494264643373,65.50609704935945,68.03968879202941,0.6699981689452983,3.6899948120117188,12.009994506835923,44.02151473659518,63.56404130653004,68.57376818422728,2098438.7536792196,2098438.7536792196,2098438.7536792196,33918100.0,28343086.542225257,31.26954890718863,44.46731469701064,61.71351848848745,39.80573415108615,0.017934446505875057
2019-03-21,102.3000030517578,102.72000122070312,101.6999969482422,102.25,90.0093002319336,1316800,103.26799926757812,103.54000091552734,102.5705005645752,102.84000015258789,98.94360061645507,97.84500122070312,64.14917809992826,66.83295150764542,66.06979655891023,-0.4199981689453267,3.779998779296875,10.360000610351562,36.595290914419756,60.58847149666697,66.7721087646714,1762083.9214780182,1762083.9214780182,1762083.9214780182,32601300.0,28446366.904844355,33.147557703332694,42.80430170737532,54.471898061749116,23.948179313205184,1.0008353584447143
2019-03-22,101.70999908447266,101.83000183105467,100.51000213623048,100.73999786376952,88.68006896972656,2634700,102.67599945068359,102.73999786376952,102.67100028991699,102.84000015258789,99.1090005493164,98.0,14.121961688709703,61.2414601936453,63.569911925139934,-2.9599990844726847,2.0099945068359233,8.269996643066392,22.181316252454366,52.600950637295306,61.676547407954764,918117.82914735,918117.82914735,918117.82914735,29966600.0,26729803.09188007,38.38301236972696,40.47030728898679,52.107378699199394,5.623372456554641,-0.28625649979124757
2019-03-25,100.5,101.0500030517578,100.08999633789062,100.97000122070312,88.88253021240234,1880500,102.0479995727539,102.25,102.76050033569337,102.84000015258789,99.27320053100586,98.14500045776367,0.0,57.19643677884874,61.76866537304178,-3.1399993896484375,1.7900009155273438,8.209999084472642,27.61010710342468,53.58211190078186,62.12577991928674,988007.0045006089,988007.0045006089,988007.0045006089,31847100.0,28296881.443624537,43.50768793680405,38.212880854348704,50.93144254458867,19.512294146007257,0.3046530178144111
2019-03-26,102.0,102.13999938964844,100.41000366210938,101.12000274658205,89.01457977294922,2453400,101.56399993896484,101.12000274658205,102.73350028991699,102.84000015258789,99.43920059204102,98.31500244140625,25.560961214686827,56.67611125336694,62.00592117891748,-2.4199981689452983,-0.5400009155273295,8.300003051757827,31.505459065702425,54.232490053013315,62.41894413292736,786898.9058821872,786898.9058821872,786898.9058821872,34300500.0,27857257.23060077,39.673387477530426,36.541794449871325,47.1100180693402,25.432237841015194,-0.20555147957935926
2019-03-27,100.77999877929688,101.06999969482422,100.37999725341795,100.91000366210938,88.82971954345703,1949100,101.19800109863282,100.97000122070312,102.63200035095215,102.7849998474121,99.58500061035156,98.60000228881836,23.995725156911647,51.95618343593655,60.13576431492172,-1.829994201660142,-2.029998779296861,7.2900009155273295,28.79400310673428,53.135349600653385,61.736285788530736,965651.9224538207,965651.9224538207,965651.9224538207,32351400.0,28902452.40751366,36.73725101088565,34.95874678357594,44.02979092824688,20.247079168566167,-0.3462110717767175
2019-03-28,100.8499984741211,101.2699966430664,100.29000091552734,100.5199966430664,88.48640441894531,1274300,100.8520004272461,100.91000366210938,102.52700004577636,102.7849998474121,99.69760055541992,98.8900032043457,24.142552414458166,48.271012962602065,58.6190444542396,-1.7300033569335938,-2.100006103515639,5.629997253417969,23.99912855129267,51.11385432694599,60.482719677617375,735847.6207559481,735847.6207559481,735847.6207559481,31077100.0,28226284.7204759,32.68778187462223,33.58711308400912,41.08951360990575,10.617283485481556,0.13348505061602456
2019-03-29,100.9499969482422,100.9499969482422,99.7699966430664,99.98999786376952,88.01985168457031,1444400,100.70200042724609,100.91000366210938,102.3689998626709,102.70499801635742,99.78340057373048,99.1150016784668,27.372898477175426,43.630724615824725,57.16355486016946,-0.75,-3.160003662109389,4.290000915527315,18.70736641759204,48.47574654567142,58.8263583586608,286730.6440938078,286730.6440938078,286730.6440938078,29632700.0,27320477.400138356,32.71595842048172,31.96241213027662,39.24396803681076,5.034349712369936,-0.08543339795070615
2019-04-01,100.51000213623048,101.61000061035156,100.2699966430664,101.4800033569336,89.33147430419922,1321000,100.80400085449219,100.91000366210938,102.27849998474122,102.45999908447266,99.87840057373047,99.58499908447266,44.854846792673754,43.03193531657931,56.62464673206497,0.5100021362304688,-1.80999755859375,4.75,54.197933025009014,55.30266791015234,61.82541723616028,415699.8271616623,415699.8271616623,415699.8271616623,30953700.0,28385170.141417243,26.96579700105351,30.787992021859424,36.71127862636172,39.13056382412249,-0.2404996214988645
2019-04-02,101.5,102.22000122070312,101.22000122070312,102.13999938964844,89.91246795654297,1003300,101.00800018310547,100.91000366210938,102.20349998474121,102.19499969482422,99.98600051879883,100.25499725341797,33.428452910555364,42.23334471109559,57.47996776080986,1.019996643066392,-1.5,5.3799972534179545,63.11422234265528,57.903368682144105,63.04216244179552,698822.1218526177,698822.1218526177,698822.1218526177,31957000.0,29227938.467222907,25.381752812817904,29.979526092573504,33.98427317435583,54.23343837565579,0.8069371075451011
2019-04-03,102.48999786376952,102.61000061035156,102.13999938964844,102.19000244140624,89.95647430419922,1812900,101.26399993896484,101.4800033569336,102.11749992370605,102.16500091552734,100.0958006286621,100.62999725341797,60.6691954807978,41.92417652258855,59.223985063866024,1.2799987792968608,-1.7200012207031392,5.490005493164034,63.78193486162527,58.09780488907297,63.133005592366665,297021.5587286763,297021.5587286763,297021.5587286763,33769900.0,27800784.4122913,26.65350771212578,29.402061718762045,31.977258701923688,55.37767225049506,-0.4437641348116278
2019-04-04,102.27999877929688,102.63999938964844,102.06999969482422,102.30999755859376,90.06211853027344,1008400,101.62200012207032,102.13999938964844,102.053999710083,102.16500091552734,100.20980056762696,100.82500076293945,78.3662629126893,45.36079098503981,58.93883935028209,1.790000915527358,-1.270004272460909,5.699996948242202,65.64731903368923,58.58105535719461,63.35358154301829,54983.19909431413,54983.19909431413,54983.19909431413,34778300.0,27641556.255794983,26.702343813893858,28.809927924928225,30.1376678067119,58.12355421318678,-0.13278460928203095
