Date,Open,High,Low,Close,Adj Close,Volume,SMA,SMM,SSMA,EMA,DEMA,TEMA,TRIMA,TRIX,VAMA,ER,KAMA,ZLEMA,WMA,HMA,EVWMA,VWAP,SMMA,FRAMA,MOM,ROC,RSI,IFT_RSI,TR,ATR,SAR,BBWIDTH,SMA5,SMM5,SMA20,SMM20,mfi5,mfi20,mom5,mom20,rsi5,rsi20,chaikin5,chaikin20,adl,adx5,adx20,stoch,close_change,Signal
2019-02-28,70.6500015258789,71.98999786376953,70.6500015258789,71.55999755859375,68.00973510742188,863000,67.9765851090594,70.01000213623047,70.07984551830954,70.60249184827278,71.20094887856378,71.33030901252538,68.94567911124524,0.19564380437074738,70.55480315213744,0.3574003839490565,69.81876188139984,71.59100182903538,70.69199863009983,70.73003598880146,48.05977855298773,67.4960438269089,68.6006113682047,70.33791837176666,1.9799957275390625,2.2723971847240265,67.30200749854725,0.11317964366536906,1.339996337890625,1.1642864772251673,68.99319763183594,0.04568683179960518,70.81999816894532,71.05999755859375,70.01849975585938,69.98500061035156,65.81627688476635,77.7288645652767,1.5499954223632812,3.3799972534179688,68.6137831562165,67.53337119831434,7245.523396747187,7245.523396747187,2585487.147256364,40.006348790591076,64.64755183798019,60.04364411720611,0.007685900929600642,1.0
2019-03-01,72.08000183105469,72.30000305175781,71.66999816894531,72.11000061035156,68.53245544433594,619000,68.1597558928699,70.01000213623047,70.30703258181364,70.90401925180318,71.62399148511588,71.82468748591671,69.1135494561843,0.1958328731236646,70.78143500095533,0.3721342666225319,70.00959506657252,71.81874539829168,71.0371100531684,71.19294021207523,49.562568439575884,67.6160041281989,68.73187783280027,70.5573372693643,2.1100006103515625,3.2207271404841706,69.88820759218933,0.3457191468641885,0.7400054931640625,1.1607153756277901,69.16906970214843,0.04933004773803851,71.24199829101562,71.55999755859375,70.18849983215333,70.0,67.8164723950583,77.39402895683543,2.1100006103515625,3.4000015258789062,74.13999535417909,69.54090168049385,134968.72798752086,134968.72798752086,2831120.1641135626,44.24821072089827,64.28521897733167,72.05243957288734,-0.00013870664465132077,0.0
2019-03-04,72.12999725341797,72.93000030517578,71.9000015258789,72.0999984741211,68.52294921875,541300,68.37609733023295,71.05999755859375,70.5075172738972,71.14323137620033,71.91056580573868,72.10900898673684,69.27104945241668,0.1966869786994738,71.02888288710524,0.35495497972369233,70.17144336305671,72.0472736436099,71.33622097439236,71.6351508969575,50.78517257832691,67.72222959363378,68.8561704969311,70.69556858874006,1.970001220703125,3.6217254624182704,69.78011770081609,0.4939632508508622,1.029998779296875,1.147143772670201,69.33790688964844,0.05039045953606687,71.71999816894531,71.7699966430664,70.36099967956542,70.00500106811523,84.62068487048629,77.61550144484701,2.3899993896484375,3.4499969482421875,73.84443645122485,69.45868582586436,69610.61869611964,69610.61869611964,2500030.7978725624,49.001977709923366,64.17551568044826,71.83405240625676,0.0052705255319651645,1.0
2019-03-05,72.12999725341797,73.0,72.12999725341797,72.4800033569336,68.88410186767578,590200,68.5897559189215,71.55999755859375,70.72791978121774,71.41060032929741,72.23835176787017,72.44543710100488,69.42225314952708,0.19831174329770104,71.31401187031015,0.4628970882999559,70.44343897762474,72.28312630630131,71.66155514187282,72.07177157433205,52.04489170838217,67.83816250511701,68.98817131933721,70.95174352205868,2.6200027465820312,3.5428619384765625,71.57860612295384,0.61207492264799,0.9000015258789062,1.1592864990234375,69.49999058964843,0.054440746782967515,71.86199951171875,72.0999984741211,70.5254997253418,70.04999923706055,83.35658885742734,78.07963520114568,0.7100067138671875,3.2900009155273438,78.00797940605912,70.83752145403736,-144.61298482306302,-144.61298482306302,2384711.143035805,53.03021214316769,64.098267129422,80.13109893221836,0.009933685954220062,1.0
2019-03-06,72.61000061035156,73.45999908447266,72.61000061035156,73.19999694824219,69.5683822631836,660800,68.83512171303353,71.7699966430664,71.00397263977581,71.76849524160833,72.717001993429,72.97927165451588,69.56694449907468,0.20120503680919966,71.6608870798598,0.6530600593742864,71.02105116746247,72.60374315530207,72.06155463324653,72.53720232583339,53.38937774276539,67.9760387283624,69.13967876623497,71.48480975766999,3.839996337890625,4.37758422224178,74.65619645118453,0.702034082442144,0.9799957275390625,1.1907146998814173,69.65559094164843,0.06358456888454181,72.28999938964844,72.11000061035156,70.68099975585938,70.06999969482422,100.0,78.62826896295446,2.1399993896484375,3.1100006103515625,84.02910502791646,73.24644045609364,52954.15939789452,52954.15939789452,2641252.9782226356,57.75811885240244,64.17190871996753,94.40855804490677,-0.00013653698432536387,0.0
2019-03-07,72.70999908447266,73.62999725341797,72.69999694824219,73.19000244140625,69.55887603759766,891000,69.07902424509932,72.0999984741211,71.24794709176142,72.05280658837245,73.03905247545268,73.27905742170083,69.70459881535284,0.2047349465413195,72.15340525528904,0.6068705346547916,71.42198496465076,72.91669633197799,72.38866644965277,72.95895210901897,54.995301444861646,68.15372568022703,69.28362593582304,71.88911499938568,3.1800003051757812,4.76667878895103,74.53554118940292,0.7546559375585802,0.9300003051757812,1.1757147652762276,69.88385543021788,0.06974054140710136,72.61600036621094,72.4800033569336,70.84899978637695,70.2599983215332,100.0,79.8326327252764,1.6300048828125,3.3600006103515625,83.63179755133191,73.15813865829844,85106.08823139174,85106.08823139174,2689166.4215395343,62.05053046482474,64.28994244553492,90.87147635124975,-0.013799728139632816,0.0
2019-03-08,72.73999786376953,72.86000061035156,72.05999755859375,72.18000030517578,68.59898376464844,634200,69.28341451505335,72.11000061035156,71.351918523681,72.07824604088155,72.88758867206154,72.9380696725264,69.83932101873705,0.2071248662381851,72.2316958941425,0.3493591428665748,71.47926107550279,73.08220953178126,72.44288889567058,73.15472147573833,55.99283345870186,68.25381096928216,69.38536866987964,71.95808459736175,2.1800003051757812,4.065743468870949,63.38682168914173,0.675899786633453,1.1300048828125,1.2150006975446428,70.18354677607388,0.07131527618649726,72.63000030517578,72.4800033569336,70.93849983215333,70.3849983215332,80.98350526316861,73.86241805431658,0.06999969482421875,1.7900009155273438,52.35933605188763,64.8427633801895,-50724.33442023676,-50724.33442023676,2245230.0504472,53.954620686011204,63.534475992840974,69.91707385792547,0.01468547456514413,1.0
2019-03-11,72.30999755859375,73.45999908447266,72.30999755859375,73.23999786376953,69.60639190673828,410600,69.4912193112257,72.18000030517578,71.56244298981716,72.31060158716097,73.14395548289576,73.20354896265745,69.97574073885693,0.2097912874624941,72.45188946638838,0.5035665542754029,71.71736898431504,73.34992187104346,72.6542219373915,73.31761534946416,56.648642254886546,68.3257556142853,69.519257250258,73.23999786376953,3.529998779296875,4.613620381347662,68.68139790914218,0.6509797645007941,1.279998779296875,1.2628577096121651,70.45926281426141,0.07667604870146455,72.85800018310547,73.19000244140625,71.06849975585938,70.59499740600586,80.23274186431469,73.59343866380483,1.1399993896484375,2.5999984741210938,68.03819657833179,68.7648868199829,-21023.164952262305,-21023.164952262305,2498730.2567722914,51.62074396448087,63.056461166734834,91.90872584354675,0.0028672732195222927,1.0
2019-03-12,73.27999877929688,73.91999816894531,73.01000213623047,73.44999694824219,69.80596923828125,479500,69.69390217850848,72.4800033569336,71.77282665568518,72.53848472494825,73.38747056507806,73.44765063598534,70.1177468476472,0.21265723561937105,72.73506185959073,0.3255817048161329,71.83500452969689,73.62907719118945,72.87488810221355,73.45635602801453,57.38478289720455,68.41499970885405,69.65431399973963,73.31258655704124,1.6800003051757812,4.9285670689174115,69.61873718588492,0.6441275260489387,0.9099960327148438,1.2521427699497767,70.71292156939393,0.0805658390633693,73.05199890136718,73.19999694824219,71.24249954223633,71.30999755859375,79.56496530389782,76.99285325411098,0.9699935913085938,3.4799957275390625,70.44679207524922,69.47503764213234,-11992.179681358393,-11992.179681358393,2482919.1186461123,52.08159121260818,62.769407220607995,90.80232554667369,0.008441154150338859,1.0
2019-03-13,73.58999633789062,74.16999816894531,73.5,74.06999969482422,70.39522552490234,435300,69.9036582388529,73.19000244140625,72.02877691384768,72.84479209068824,73.7690233575579,73.87736336909862,70.26299370659723,0.21618264625046005,72.9640205105658,0.5936888200019562,72.23303304969454,74.00487805452155,73.16644371880426,73.65396678712632,58.04720627395146,68.50041478237968,69.80444920054866,73.87962452520233,3.0100021362304688,6.254483815253295,72.25861308630765,0.6665519721393293,0.720001220703125,1.1949996948242188,71.03362922934906,0.08549795302102704,73.22599945068359,73.23999786376953,71.45299949645997,71.66499710083008,77.98445794648492,80.77235120414838,0.8700027465820312,4.209999084472656,76.87744001506078,71.48952510253861,89950.50544138812,89950.50544138812,2788280.447758595,53.61142469329887,62.58373190462312,97.83552857558064,0.003375185649115986,1.0
