Date,Open,High,Low,Close,Adj Close,Volume,sma42
2017-04-24,105.0,105.23999786376952,101.62999725341795,102.55999755859376,102.55999755859376,243000,89.5990477062407
2017-04-25,103.68000030517578,104.1500015258789,101.33999633789062,103.9000015258789,103.9000015258789,225400,90.11452393304734
2017-04-26,101.97000122070312,102.0,98.41999816894533,101.0500030517578,101.0500030517578,451700,90.58785738263812
2017-04-27,99.70999908447266,101.41000366210938,96.7300033569336,99.76000213623048,99.76000213623048,281400,91.08595275878906
2017-04-28,100.23999786376952,103.83999633789062,99.9800033569336,103.72000122070312,103.72000122070312,246300,91.67761938912528
2017-05-01,103.43000030517578,106.33999633789062,102.22000122070312,106.06999969482422,106.06999969482422,378600,92.30904788062686
2017-05-02,110.87000274658205,115.63999938964844,106.5,113.94000244140624,113.94000244140624,801700,93.11523837134952
2017-05-03,112.3000030517578,114.61000061035156,110.66999816894533,112.19000244140624,112.19000244140624,388500,93.86619077410016
2017-05-04,113.4800033569336,113.58999633789062,111.33000183105467,111.81999969482422,111.81999969482422,322400,94.63452402750652
2017-05-05,112.4499969482422,117.56999969482422,112.4499969482422,116.83000183105467,116.83000183105467,301800,95.49333354404995
2017-05-08,118.62000274658205,119.1999969482422,117.5,118.80999755859376,118.80999755859376,283600,96.36571448189872
2017-05-09,119.98999786376952,125.12999725341795,119.22000122070312,122.62999725341795,122.62999725341795,330800,97.28071448916481
2017-05-10,122.73999786376952,127.72000122070312,122.6500015258789,127.1500015258789,127.1500015258789,398000,98.25214313325428
2017-05-11,128.6999969482422,128.6999969482422,121.98999786376952,125.80999755859376,125.80999755859376,428100,99.16761925106957
2017-05-12,125.72000122070312,130.27000427246094,124.7300033569336,128.13999938964844,128.13999938964844,292200,100.16976202101935
2017-05-15,128.88999938964844,130.85000610351562,127.54000091552734,128.97000122070312,128.97000122070312,322300,101.18357158842541
2017-05-16,129.27999877929688,130.4199981689453,126.0999984741211,128.89999389648438,128.89999389648438,537800,102.18142863682338
2017-05-17,126.54000091552734,127.0,122.0,122.5500030517578,122.5500030517578,560700,102.97690491449265
2017-05-18,114.37000274658205,126.66999816894533,110.13999938964844,125.31999969482422,125.31999969482422,906300,103.77023824055989
2017-05-19,123.83000183105467,124.83000183105467,118.48999786376952,120.33000183105467,120.33000183105467,687800,104.49238114129929
2017-05-23,122.77999877929688,122.87000274658205,121.0500030517578,122.12000274658205,122.12000274658205,467300,105.2830954052153
2017-05-24,122.30999755859376,123.27999877929688,121.26000213623048,122.3000030517578,122.3000030517578,228700,106.04500016712007
2017-05-25,122.6999969482422,123.38999938964844,120.25,121.66999816894533,121.66999816894533,296400,106.74428576514835
2017-05-26,121.7300033569336,122.52999877929688,121.06999969482422,122.29000091552734,122.29000091552734,284300,107.40690485636394
2017-05-29,122.94000244140624,124.6500015258789,122.73999786376952,124.1999969482422,124.1999969482422,166800,108.06071435837518
2017-05-30,123.18000030517578,125.75,120.81999969482422,121.91000366210938,121.91000366210938,500900,108.65380968366351
2017-05-31,122.58999633789062,124.72000122070312,120.22000122070312,124.72000122070312,124.72000122070312,4700800,109.42523829142253
2017-06-01,124.79000091552734,126.62000274658205,122.16000366210938,126.12000274658205,126.12000274658205,649700,110.26833361671085
2017-06-02,126.94000244140624,132.07000732421875,126.33999633789062,131.89999389648438,131.89999389648438,674900,111.19952392578125
2017-06-05,132.9499969482422,134.0,129.58999633789062,131.77000427246094,131.77000427246094,416700,112.15000025431316
2017-06-06,130.5399932861328,134.1999969482422,129.72999572753906,132.8699951171875,132.8699951171875,389400,113.13738105410621
2017-06-07,133.49000549316406,133.8800048828125,130.4499969482422,131.2100067138672,131.2100067138672,376600,114.07571447463263
2017-06-08,131.92999267578125,133.5399932861328,129.02999877929688,133.5399932861328,133.5399932861328,334600,115.05666678292411
2017-06-09,133.35000610351562,135.4199981689453,120.5500030517578,122.8000030517578,122.8000030517578,932600,115.7830954052153
2017-06-12,121.0,121.45999908447266,111.0,118.56999969482422,118.56999969482422,1008300,116.41785721551804
2017-06-13,115.62000274658205,119.80999755859376,111.76000213623048,114.9499969482422,114.9499969482422,827800,116.96714292253766
2017-06-14,114.9499969482422,116.33000183105467,112.04000091552734,113.0199966430664,113.0199966430664,511500,117.41404760451545
2017-06-15,108.83000183105467,113.56999969482422,108.18000030517578,113.56999969482422,113.56999969482422,759600,117.84428569248745
2017-06-16,115.3000030517578,116.87999725341795,113.44000244140624,114.91999816894533,114.91999816894533,3898600,118.29928570701962
2017-06-19,117.12000274658205,120.04000091552734,116.06999969482422,119.9000015258789,119.9000015258789,588200,118.82571429298038
2017-06-20,120.98999786376952,121.8499984741211,117.61000061035156,118.0500030517578,118.0500030517578,406500,119.19095248267764
2017-06-21,118.98999786376952,122.25,118.66000366210938,121.75,121.75,596200,119.63333347865513
2017-06-22,121.16000366210938,122.0,119.4000015258789,121.1500015258789,121.1500015258789,262300,120.07595262073335
2017-06-23,121.31999969482422,126.26000213623048,120.6999969482422,125.36000061035156,125.36000061035156,325400,120.58690497988746
2017-06-26,126.0,128.1199951171875,119.5999984741211,122.22000122070312,122.22000122070312,504100,121.09095255533855
2017-06-27,120.63999938964844,121.47000122070312,114.22000122070312,114.37000274658205,114.37000274658205,521100,121.43880971272786
2017-06-28,114.9499969482422,116.70999908447266,111.98999786376952,116.62999725341795,116.62999725341795,398500,121.74619057064965
2017-06-29,116.01000213623048,116.01000213623048,108.33999633789062,112.58000183105467,112.58000183105467,471400,121.90119062151227
2017-06-30,111.5,114.29000091552734,110.98999786376952,112.5999984741211,112.5999984741211,432000,121.86928576514835
2017-07-04,112.97000122070312,113.27999877929688,109.38999938964844,110.01000213623048,110.01000213623048,118300,121.81738099597749
2017-07-05,110.98999786376952,116.1999969482422,110.98999786376952,114.76000213623048,114.76000213623048,419800,121.88738105410621
2017-07-06,112.48999786376952,113.63999938964844,111.2300033569336,111.80999755859376,111.80999755859376,245300,121.76785714285714
2017-07-07,112.16999816894533,114.9000015258789,112.12999725341795,114.75,114.75,208600,121.6711905343192
2017-07-10,114.98999786376952,117.88999938964844,113.88999938964844,117.45999908447266,117.45999908447266,312700,121.54809533982049
2017-07-11,117.45999908447266,119.5500030517578,116.47000122070312,118.13999938964844,118.13999938964844,224700,121.33357147943406
2017-07-12,119.83999633789062,121.13999938964844,119.0,120.61000061035156,120.61000061035156,265600,121.20976202828544
2017-07-13,122.36000061035156,123.5,117.77999877929688,118.5199966430664,118.5199966430664,296700,120.980714343843
2017-07-14,119.5500030517578,119.5500030517578,116.47000122070312,116.8000030517578,116.8000030517578,167300,120.69095248267764
2017-07-17,116.51000213623048,117.98999786376952,113.6500015258789,115.02999877929688,115.02999877929688,203200,120.36071450369698
2017-07-18,114.27999877929688,118.5999984741211,113.5999984741211,117.58000183105467,117.58000183105467,192900,120.24238114129929
2017-07-19,117.8499984741211,118.91999816894533,114.95999908447266,115.97000122070312,115.97000122070312,199300,120.01976213001069
2017-07-20,116.79000091552734,116.9499969482422,113.58000183105467,114.27999877929688,114.27999877929688,231500,119.87571443830218
2017-07-21,113.30999755859376,114.47000122070312,111.98999786376952,112.11000061035156,112.11000061035156,210600,119.63738105410621
2017-07-24,112.0,117.04000091552734,111.97000122070312,116.91000366210938,116.91000366210938,264400,119.50904773530506
2017-07-25,117.0500030517578,117.16999816894533,113.58000183105467,115.11000061035156,115.11000061035156,297100,119.3528573172433
2017-07-26,116.23999786376952,118.87999725341795,116.1999969482422,117.0,117.0,276700,119.22690491449265
2017-07-27,117.83000183105467,119.2300033569336,111.11000061035156,113.80999755859376,113.80999755859376,643300,118.97952397664388
2017-07-28,111.7300033569336,116.16999816894533,110.0500030517578,115.66000366210938,115.66000366210938,329900,118.83071445283436
2017-07-31,116.98999786376952,117.9499969482422,114.18000030517578,114.88999938964844,114.88999938964844,480000,118.5966667901902
2017-08-01,128.36000061035156,132.0,123.25,130.61000061035156,130.61000061035156,1153500,118.70357150123233
2017-08-02,131.0,131.49000549316406,122.2300033569336,123.72000122070312,123.72000122070312,811000,118.50880977085659
2017-08-03,125.7699966430664,125.7699966430664,121.45999908447266,122.27999877929688,122.27999877929688,409600,118.28285725911458
2017-08-04,122.5199966430664,124.23999786376952,121.5,121.80999755859376,121.80999755859376,273800,118.01952398390998
2017-08-08,124.37999725341795,125.3000030517578,121.5500030517578,122.2300033569336,122.2300033569336,357900,117.80571438017346
2017-08-09,120.8000030517578,122.5999984741211,119.8499984741211,120.97000122070312,120.97000122070312,374500,117.50642885480609
2017-08-10,119.61000061035156,119.75,112.25,112.56999969482422,112.56999969482422,713400,117.26285734630767
2017-08-11,112.01000213623048,117.9000015258789,112.01000213623048,116.38999938964844,116.38999938964844,425200,117.21095257713681
2017-08-14,118.91000366210938,121.16000366210938,118.66000366210938,119.58999633789062,119.58999633789062,351900,117.32142875308082
2017-08-15,120.45999908447266,120.52999877929688,118.22000122070312,118.69000244140624,118.69000244140624,262400,117.45642889113654
2017-08-16,119.29000091552734,120.43000030517578,118.27999877929688,119.43000030517578,119.43000030517578,277200,117.59595271519252
2017-08-17,119.4800033569336,121.06999969482422,118.48999786376952,118.5500030517578,118.5500030517578,595700,117.68238140287853
2017-08-18,118.0500030517578,119.5999984741211,117.16999816894533,119.12000274658205,119.12000274658205,268100,117.66381000337147
2017-08-21,119.12000274658205,121.26000213623048,119.12000274658205,121.1500015258789,121.1500015258789,390600,117.73761949085053
2017-08-22,121.69000244140624,124.25,121.0999984741211,123.87999725341795,123.87999725341795,315200,117.78833371117001
2017-08-23,123.12000274658205,128.97999572753906,122.68000030517578,128.58999633789062,128.58999633789062,492500,117.96547644478935
2017-08-24,128.9499969482422,133.9499969482422,128.72000122070312,133.5,133.5,683800,118.15928595406669
2017-08-25,134.0,134.0,128.17999267578125,129.4499969482422,129.4499969482422,412900,118.33142870948429
2017-08-28,129.27999877929688,130.8800048828125,126.66000366210938,129.75,129.75,281300,118.69761912027995
2017-08-29,127.3000030517578,131.5,126.77999877929688,130.69000244140625,130.69000244140625,339400,119.03238114856538
2017-08-30,131.80999755859375,137.27000427246094,131.72000122070312,136.82000732421875,136.82000732421875,499500,119.60952413649787
2017-08-31,137.41000366210938,139.41000366210938,135.85000610351562,138.0,138.0,650600,120.21428607759022
2017-09-01,138.75,138.75,136.1300048828125,137.3000030517578,137.3000030517578,287300,120.86404800415039
2017-09-05,136.77000427246094,138.47999572753906,133.74000549316406,137.10000610351562,137.10000610351562,387000,121.39595286051433
2017-09-06,137.97999572753906,138.89999389648438,133.0,134.57000732421875,134.57000732421875,428700,121.93785785493397
2017-09-07,134.00999450683594,137.7100067138672,133.9499969482422,137.5,137.5,300700,122.47952452160064
2017-09-08,137.52999877929688,139.35000610351562,136.41000366210938,138.02999877929688,138.02999877929688,284600,122.96928641909645
2017-09-11,140.0,143.69000244140625,139.57000732421875,143.00999450683594,143.00999450683594,394700,123.56142915998187
2017-09-12,144.63999938964844,147.22000122070312,142.13999938964844,146.69000244140625,146.69000244140625,468300,124.18238158453079
2017-09-13,146.91000366210938,149.39999389648438,143.8300018310547,145.25,145.25,475400,124.81881023588635
2017-09-14,145.00999450683594,147.5,142.39999389648438,146.42999267578125,146.42999267578125,301000,125.52428617931548
2017-09-15,146.24000549316406,147.7100067138672,145.42999267578125,146.2100067138672,146.2100067138672,345400,126.26666732061477
2017-09-18,147.22999572753906,151.75,147.22999572753906,150.60000610351562,150.60000610351562,335900,127.0528578985305
2017-09-19,151.85000610351562,151.8800048828125,150.00999450683594,150.75,150.75,295400,127.88095310756138
2017-09-20,150.9499969482422,151.36000061035156,145.5,146.97000122070312,146.97000122070312,434200,128.65928649902344
2017-09-21,146.94000244140625,148.89999389648438,143.57000732421875,148.17999267578125,148.17999267578125,347500,129.51809583391463
2017-09-22,147.99000549316406,149.49000549316406,145.9600067138672,148.4499969482422,148.4499969482422,261100,130.26904805501303
2017-09-25,147.60000610351562,147.75,140.22000122070312,141.63999938964844,141.63999938964844,500000,130.90071469261534
2017-09-26,143.13999938964844,145.5,138.57000732421875,140.05999755859375,140.05999755859375,413600,131.44976225353423
2017-09-27,141.86000061035156,147.86000061035156,141.22999572753906,146.47999572753906,146.47999572753906,506700,132.22761935279482
2017-09-28,146.4199981689453,146.92999267578125,143.39999389648438,144.8699951171875,144.8699951171875,297000,132.9230953398205
2017-09-29,145.69000244140625,146.9499969482422,144.0,145.1199951171875,145.1199951171875,347700,133.64285714285714
2017-10-02,146.1199951171875,149.66000366210938,146.10000610351562,148.8300018310547,148.8300018310547,262500,134.07666669573103
2017-10-03,149.9499969482422,150.89999389648438,145.30999755859375,145.6999969482422,145.6999969482422,403100,134.5999999273391
2017-10-04,145.82000732421875,145.8800048828125,125.8000030517578,128.9499969482422,128.9499969482422,2498200,134.7588094075521
2017-10-05,121.63999938964844,129.66000366210938,117.0,126.19000244140624,126.19000244140624,1947600,134.86309523809524
2017-10-06,123.0500030517578,125.95999908447266,119.9800033569336,122.91999816894533,122.91999816894533,1183400,134.87952368600028
2017-10-10,121.33000183105467,123.66999816894533,111.68000030517578,115.76000213623048,115.76000213623048,1989000,134.75547608875092
2017-10-11,114.6500015258789,120.81999969482422,114.6500015258789,118.4000015258789,118.4000015258789,1354500,134.894285656157
2017-10-12,120.0999984741211,121.5,117.30999755859376,117.4800033569336,117.4800033569336,559800,134.92023813156854
2017-10-13,117.2699966430664,118.77999877929688,116.9800033569336,117.76000213623048,117.76000213623048,313700,134.87666684105284
2017-10-16,118.25,121.76000213623048,117.01000213623048,121.37000274658205,121.37000274658205,421600,134.94047637212844
2017-10-17,121.88999938964844,122.31999969482422,119.77999877929688,120.56999969482422,120.56999969482422,338800,134.96761921473913
2017-10-18,120.66000366210938,124.33999633789062,120.05999755859376,123.3000030517578,123.3000030517578,348900,135.08071445283434
2017-10-19,122.52999877929688,122.9499969482422,120.1999969482422,122.70999908447266,122.70999908447266,432600,135.16619055611747
2017-10-20,124.6999969482422,129.30999755859375,124.06999969482422,129.02999877929688,129.02999877929688,451900,135.3538095383417
2017-10-23,130.5,131.69000244140625,128.1999969482422,130.14999389648438,130.14999389648438,490400,135.50309517270043
2017-10-24,130.16000366210938,136.36000061035156,130.16000366210938,135.1300048828125,135.1300048828125,592000,135.65880966186523
2017-10-25,136.13999938964844,137.50999450683594,129.02000427246094,131.99000549316406,131.99000549316406,846600,135.62285741170248
2017-10-26,132.44000244140625,135.30999755859375,131.69000244140625,133.8800048828125,133.8800048828125,446000,135.72833379109701
2017-10-27,137.91000366210938,139.02999877929688,135.82000732421875,137.58999633789062,137.58999633789062,654200,135.9150003705706
2017-10-30,139.64999389648438,140.27999877929688,135.02000427246094,140.22000122070312,140.22000122070312,602900,136.141905103411
2017-10-31,131.3300018310547,135.0,121.88999938964844,128.25999450683594,128.25999450683594,1332800,135.93809527442568
2017-11-01,128.77999877929688,129.66000366210938,122.3499984741211,123.68000030517578,123.68000030517578,831600,135.59714290073939
2017-11-02,122.5,129.07000732421875,122.25,128.0500030517578,128.0500030517578,584300,135.3769048055013
2017-11-03,128.61000061035156,129.72999572753906,125.79000091552734,126.05999755859376,126.05999755859376,344900,135.11404745919364
2017-11-06,127.5999984741211,128.75,126.0999984741211,126.9800033569336,126.9800033569336,231700,134.93333307902017
2017-11-07,127.5,128.52999877929688,125.8000030517578,127.4800033569336,127.4800033569336,241700,134.69476173037575
2017-11-08,126.58999633789062,127.3000030517578,125.5999984741211,126.5199966430664,126.5199966430664,261700,134.42071406046549
2017-11-09,124.87999725341795,125.1500015258789,121.2699966430664,123.08999633789062,123.08999633789062,456500,133.94642838977632
2017-11-10,122.58000183105467,127.83999633789062,122.4499969482422,126.97000122070312,126.97000122070312,475400,133.47690455118814
2017-11-13,125.45999908447266,126.16000366210938,124.47000122070312,125.68000030517578,125.68000030517578,228900,133.01095217750185
2017-11-14,123.75,127.30999755859376,123.75,125.97000122070312,125.97000122070312,277400,132.52380952380952
2017-11-15,124.2699966430664,127.05999755859376,124.2699966430664,125.01000213623048,125.01000213623048,246500,132.01904751005628
2017-11-16,126.0500030517578,133.5500030517578,125.91999816894533,132.50999450683594,132.50999450683594,604800,131.58833294823057
2017-11-17,132.6199951171875,135.25,132.42999267578125,133.82000732421875,133.82000732421875,331100,131.18523788452148
2017-11-20,134.41000366210938,139.47999572753906,134.0,139.0,139.0,389800,130.9954759506952
2017-11-21,140.64999389648438,143.36000061035156,140.05999755859375,140.85000610351562,140.85000610351562,468500,130.82095246087937
2017-11-22,140.85000610351562,142.14999389648438,137.11000061035156,140.3000030517578,140.3000030517578,265500,130.62690498715355
2017-11-23,140.30999755859375,141.8800048828125,140.30999755859375,141.13999938964844,141.13999938964844,74000,130.6150002252488
2017-11-24,141.50999450683594,143.00999450683594,140.94000244140625,142.1999969482422,142.1999969482422,184700,130.665952591669
2017-11-27,145.3699951171875,148.97000122070312,144.0500030517578,144.69000244140625,144.69000244140625,444500,130.62333370390394
2017-11-28,146.11000061035156,146.11000061035156,141.60000610351562,143.49000549316406,143.49000549316406,349800,130.59047680809385
2017-11-29,143.02000427246094,143.44000244140625,129.61000061035156,133.39999389648438,133.39999389648438,814900,130.31142915998186
2017-11-30,136.00999450683594,136.0399932861328,133.11000061035156,135.16000366210938,135.16000366210938,563000,129.9859530131022
2017-12-01,133.1699981689453,133.5,127.25,130.83999633789062,130.83999633789062,448100,129.6321434747605
2017-12-04,133.74000549316406,133.74000549316406,122.44000244140624,122.63999938964844,122.63999938964844,659300,129.48190543765114
2017-12-05,121.26000213623048,124.93000030517578,117.11000061035156,120.9499969482422,120.9499969482422,494400,129.3571434020996
2017-12-06,120.0,122.6500015258789,119.75,122.37000274658205,122.37000274658205,552000,129.34404827299574
2017-12-07,123.62000274658205,128.44000244140625,123.47000122070312,128.27999877929688,128.27999877929688,405300,129.64214343116396
2017-12-08,131.08999633789062,132.24000549316406,128.6300048828125,129.5,129.5,382400,129.90642910911924
2017-12-11,130.0399932861328,135.02000427246094,130.0399932861328,133.8000030517578,133.8000030517578,393500,130.29500053042457
2017-12-12,133.30999755859375,133.6999969482422,129.49000549316406,130.47999572753906,130.47999572753906,321500,130.59785752069382
2017-12-13,131.3300018310547,133.8000030517578,130.91000366210938,132.38999938964844,132.38999938964844,239100,130.8602383931478
2017-12-14,132.77000427246094,134.3800048828125,131.0,131.58999633789062,131.58999633789062,178300,131.12261926560174
2017-12-15,132.2899932861328,136.85000610351562,131.69000244140625,135.1999969482422,135.1999969482422,534400,131.40595245361328
2017-12-18,137.0,138.9600067138672,136.92999267578125,138.3300018310547,138.3300018310547,280700,131.77785728091285
2017-12-19,138.25,138.5800018310547,136.0,136.0,136.0,227200,131.94380969092958
2017-12-20,136.6999969482422,137.17999267578125,133.1999969482422,134.99000549316406,134.99000549316406,203900,132.05904806227912
2017-12-21,135.38999938964844,135.7100067138672,133.16000366210938,133.47000122070312,133.47000122070312,168600,132.01952416556222
2017-12-22,133.3000030517578,133.3000030517578,130.6300048828125,131.99000549316406,131.99000549316406,142300,132.01952416556222
2017-12-27,132.35000610351562,132.94000244140625,130.6300048828125,132.1999969482422,132.1999969482422,156000,131.9795239766439
2017-12-28,132.60000610351562,132.60000610351562,127.75,128.6199951171875,128.6199951171875,213400,131.7659525190081
2017-12-29,128.58999633789062,128.72000122070312,126.05999755859376,127.11000061035156,127.11000061035156,228200,131.45380964733306
2018-01-02,127.31999969482422,132.22999572753906,126.6500015258789,132.05999755859375,132.05999755859375,251000,131.54428591047014
2018-01-03,133.27000427246094,135.57000732421875,133.1199951171875,135.14999389648438,135.14999389648438,400200,131.8173809959775
2018-01-04,135.9600067138672,137.74000549316406,134.3000030517578,137.4600067138672,137.4600067138672,409800,132.04142870221818
2018-01-05,137.47000122070312,138.63999938964844,135.0,137.25999450683594,137.25999450683594,308600,132.30809529622397
