Date,Open,High,Low,Close,Adj Close,Volume,SMA,SMM,SSMA,EMA,DEMA,TEMA,TRIMA,TRIX,VAMA,ER,KAMA,ZLEMA,WMA,HMA,EVWMA,VWAP,SMMA,FRAMA,MOM,ROC,RSI,IFT_RSI,TR,ATR,SAR,BBWIDTH,SMA5,SMM5,SMA20,SMM20,mfi5,mfi20,mom5,mom20,rsi5,rsi20,chaikin5,chaikin20,adl,adx5,adx20,stoch,close_change,Signal
2019-02-28,102.58999633789062,103.2699966430664,102.1999969482422,102.62000274658205,90.3350067138672,1589400,96.14390322057213,99.0500030517578,99.17992799449317,100.36002651346021,101.98425710001504,102.62149039242402,97.08373521875453,0.17233261497307284,100.21079823603935,0.6258224957229264,99.90743409266898,101.59857041136456,100.73178015814887,101.23130200953264,66.81861631751191,96.07232960853852,96.96347064027039,102.41870363721058,4.75,5.815631258426039,79.66379300510265,0.7982840774441909,1.0699996948242045,1.0457142421177434,99.3300861378232,0.08038724099119379,101.0260025024414,101.66000366210938,98.3170009613037,97.84500122070312,100.0,69.98900690426774,4.1500015258789205,4.889999389648452,84.64746554675392,78.65008859642133,1391027.2048500627,1391027.2048500627,23163857.37555846,68.87244298236632,39.96872201529725,90.87086597973514,0.005164673212937565,1.0
2019-03-01,103.06999969482422,103.38999938964844,102.7699966430664,103.1500015258789,90.8015594482422,2056500,96.47536673196932,99.18000030517578,99.62420407518593,100.91806898894755,102.66385030597026,103.27086461313219,97.26043274961872,0.17899325962273807,100.91557388177793,0.7631576833964516,100.79794179454574,102.16455191745855,101.38533562554254,102.17838530571632,69.01699078990866,96.27078930496546,97.19487387924775,103.1500015258789,5.8000030517578125,5.4487853687211825,80.940933711005,0.8212615802600588,0.769996643066392,1.0292854309082,100.11806823887184,0.08849815040663611,101.91000213623047,102.62000274658205,98.66550102233887,98.0,100.0,76.25174304679375,4.4199981689453125,6.970001220703125,86.7926621981043,79.70453117721775,1463046.2277887836,1463046.2277887836,23628249.56776913,73.11923319355613,42.18952737177513,96.3964263253217,0.001357240790862413,1.0
2019-03-04,103.20999908447266,103.77999877929688,102.9000015258789,103.29000091552734,90.9247817993164,1686500,96.83024485518293,101.66000366210938,100.03410375812463,101.39248766152527,103.16861743135252,103.67849896340296,97.4410191759651,0.18637860387683602,101.40143750381985,0.7413791213489204,101.44851277927467,102.69853485579168,101.95533532036676,102.9904544225705,70.69067725587853,96.43034784952889,97.41980037631586,103.29000091552734,5.160003662109389,5.537956490079472,81.27544914403482,0.8382959929510919,0.8799972534179688,1.0464281354631655,100.77245446902717,0.09349023715258326,102.73200225830078,102.94000244140624,99.03300094604492,98.14500045776367,100.0,79.89676394388837,4.1100006103515625,7.349998474121108,87.37513424020473,79.9794662701918,1298516.259583138,1298516.259583138,23436604.16666113,76.75774579726425,44.31278125698262,92.60938059187094,0.0033885029627149788,1.0
2019-03-05,103.3000030517578,103.8000030517578,103.02999877929688,103.63999938964844,91.23290252685548,1499000,97.15926919332365,102.62000274658205,100.43702089156298,101.84201448171795,103.62251551716018,104.03391215527049,97.62777846536518,0.1942296708504578,102.07922396104497,0.752746792090589,102.03604869633958,103.28408812835694,102.48133477105034,103.67153385075089,72.15322260237878,96.56951165290172,97.64637577783397,103.63999938964844,5.4799957275390625,6.461223435149243,82.12033605534054,0.8524508528525602,0.7700042724609233,1.023571559361044,101.37396333108111,0.09914166791522651,103.1280014038086,103.1500015258789,99.37900085449219,98.31500244140625,100.0,79.51718818136644,1.9799957275390625,6.9199981689453125,88.90433082652764,80.6686111738171,1391864.7128336206,1391864.7128336206,24312632.32590656,79.68634165023457,46.25163564911992,97.55346116650414,0.002605212987756067,1.0
2019-03-06,103.95999908447266,104.5999984741211,103.70999908447266,103.91000366210938,91.47057342529295,1975400,97.50024488495617,102.94000244140624,100.82484325986155,102.25563033330742,104.01090472864647,104.31983736289052,97.82209949728883,0.20226311384617304,102.59615357894751,0.7297294201205222,102.51191797630914,103.7992407003359,102.95933515760633,104.22868886025124,73.95979563598306,96.75950618176633,97.87169048757679,103.79873523386257,4.860000610351577,5.890152420737073,82.76636680065819,0.865291960199002,0.9599990844726562,1.0342859540666791,101.85917127521645,0.10454963387154718,103.32200164794922,103.29000091552734,99.71200103759766,98.60000228881836,100.0,80.1465103627184,0.9700012207031392,6.660003662109375,90.06478577586127,81.19427237055248,957491.2683626376,957491.2683626376,23225073.480089013,82.66575766902244,48.21879208129343,90.59952103177736,-0.0031758427429930958,0.0
2019-03-07,103.8499984741211,104.13999938964844,103.16000366210938,103.58000183105467,91.18008422851562,1546500,97.81365948188596,103.1500015258789,101.13233600403133,102.52051386270078,104.13662612355013,104.27244134018463,98.02660574736419,0.20970613448920436,102.9926408707137,0.7971915274491445,102.82863659523414,104.21483968499642,103.25044623480903,104.56907602696637,75.26783815113663,96.892983123919,98.07456199289824,103.6364202252,5.110000610351548,5.521595320638181,79.00885791778074,0.8559171243166098,0.9799957275390625,1.0592858450753297,102.40733671499738,0.10685418292887852,103.51400146484374,103.58000183105467,100.03100128173828,98.8900032043457,82.33604060495306,75.79027969831556,0.9599990844726278,6.380004882812472,77.6565852930938,78.44981252291032,622453.8294078931,622453.8294078931,23004144.908660397,75.51185037755576,49.201279083612896,85.49079914394468,-0.007240779945372977,0.0
2019-03-08,102.7699966430664,103.02999877929688,102.41000366210938,102.83000183105467,90.51986694335938,1792000,98.08048880972514,103.1500015258789,101.32171225896631,102.58241318187274,103.92481309040181,103.81449615067683,98.24271691875693,0.21562301396252434,103.24623543157223,0.5942025460057934,102.82888008557697,104.40512915401833,103.28377956814236,104.58963318307414,76.6876574897539,97.02213918045867,98.241609269623,102.83000183105467,4.0999984741210795,3.8162530669702925,71.10767361829011,0.7994502400364267,1.1699981689452983,1.0571425301688007,102.41000366210938,0.10570654866915537,103.4500015258789,103.58000183105467,100.3155014038086,99.1150016784668,60.83581929067378,76.05866899489666,-0.31999969482423296,5.690002441406236,55.81227150152138,72.58068109429277,631121.0127594098,631121.0127594098,23640024.41249965,61.65819658255227,49.13421881434969,73.58212762274769,0.00019446312078530426,1.0
2019-03-11,102.83999633789062,103.12999725341795,102.5199966430664,102.8499984741211,90.5374526977539,1590200,98.33365947444264,103.1500015258789,101.49211910189784,102.63593143381931,103.75265973605794,103.48387039783802,98.46780955938647,0.22007757610073114,103.23646174583625,0.5672329948256939,102.8323624559091,104.62835815126626,103.24000108506945,104.38332311655181,77.86434940328931,97.13354715058192,98.40167931978482,102.8499984741211,3.6699981689453125,4.448052400853513,71.19039812371904,0.7141815330716232,0.6100006103515483,1.0621425083705307,102.41000366210938,0.10274125472339429,103.36200103759765,103.58000183105467,100.61050148010254,100.42000198364258,60.352073603105765,79.27271720148444,-0.44000244140625,5.900001525878892,56.22267886400857,72.6381323979445,618763.668463137,618763.668463137,23770376.499949977,51.449700699088666,49.115387631077375,72.86820421710547,-0.008750622646876871,0.0
2019-03-12,102.9800033569336,103.11000061035156,101.66999816894533,101.9499969482422,89.74520874023438,1854600,98.55780568936976,103.1500015258789,101.54315341506474,102.4987420891642,103.28236976005685,102.80085993205763,98.70197625807775,0.2223160656836871,103.1335333009579,0.05930333789953255,102.82349893194863,104.67094871328005,102.98977796766493,103.94703952377918,79.10061839078442,97.24529748092115,98.52359638421765,101.9499969482422,0.2899932861328267,3.261413432416818,62.514696123583576,0.43261250066964363,1.4400024414062358,1.0785713195800721,104.5999984741211,0.09725736048599316,103.02400054931641,102.8499984741211,100.85900115966797,101.80500030517578,40.870259656393785,74.54844074506961,-1.6900024414062358,4.969993591308608,36.927186931671706,66.07868625047244,196848.22528976575,196848.22528976575,22637005.466168776,45.69895101454349,48.15795078162767,57.25801886676386,0.0011770745480546019,1.0
2019-03-13,102.13999938964844,102.48999786376952,101.51000213623048,102.06999969482422,89.85083770751953,3530300,98.78341544546733,103.1500015258789,101.60185445282676,102.41299238643552,102.97129276884884,102.40582509335808,98.94888988541967,0.22277625068347456,102.90569151813911,0.2332444942615948,102.79184411539605,104.69357464926394,102.78555552164714,103.4288459964827,81.32221127680596,97.43625793360755,98.64417561244045,101.99721228042961,-0.870002746582017,2.913893305864026,63.15937409146168,-0.08389419248361653,0.9799957275390341,1.0885707310267787,104.5999984741211,0.09329725731379133,102.65599975585937,102.83000183105467,101.07150115966797,102.0099983215332,15.46022879057044,65.1469509191461,-1.8400039672851562,4.25,40.33979947426983,66.50323706279737,166815.90040221065,166815.90040221065,23141334.037597362,42.11787680974281,47.11036558634252,59.19354799014577,0.00587830386906063,1.0
